pfam	count
Predicted integral membrane pro...(PF10027)	532
Cache domain(PF02743)	7406
PASTA domain(PF03793)	3975
Domain of unknown function (DUF...(PF13559)	1456
Protein of unknown function (DU...(PF11351)	2223
Protein of unknown function (DU...(PF11249)	4305
Protein of unknown function (DU...(PF07350)	9228
DTW domain(PF03942)	9052
Protein of unknown function (DU...(PF10988)	4912
Domain of unknown function (DUF...(PF13020)	2479
Bacterial Ig-like domain (group...(PF07523)	448
Dihydroxyacetone kinase family(PF13684)	1326
MAPEG family(PF01124)	17415
Terminase DNA packaging enzyme(PF11053)	2094
Cullin family(PF00888)	2333
CD80-like C2-set immunoglobulin...(PF08205)	628
MerR family regulatory protein(PF00376)	3351
Domain of unknown function (DUF...(PF14247)	3955
Predicted membrane protein (DUF...(PF09834)	7446
ABC transporter substrate bindi...(PF04392)	6722
Protein of unknown function (DU...(PF12508)	1833
Chitin synthase(PF03142)	2062
LPP20 lipoprotein(PF02169)	5608
Virus neck protein(PF11649)	2276
L-2-amino-thiazoline-4-carboxyl...(PF14196)	1476
Trans-activation protein X(PF00739)	731
Nucleoside 2-deoxyribosyltransf...(PF05014)	4751
Tannase and feruloyl esterase(PF07519)	5563
Glycosyltransferase WbsX(PF14307)	1748
Glycosyl hydrolase 108(PF05838)	3212
Carbohydrate-selective porin, O...(PF04966)	19295
PQ loop repeat (PF04193)	5460
MOSC N-terminal beta barrel dom...(PF03476)	3820
Rad17 cell cycle checkpoint pro...(PF03215)	3334
Protein of unknown function (DU...(PF06634)	1515
Lycopene cyclase protein(PF05834)	1935
Fcf1(PF04900)	4667
Anaphase-promoting complex, cyc...(PF12895)	7865
DoxX-like family(PF13564)	2687
zinc-finger of transposase IS20...(PF14690)	7049
Bacterial transglutaminase-like...(PF06035)	5173
GTP cyclohydrolase N terminal (PF12471)	1098
FlaG protein(PF03646)	2865
Cytochrome b5-like Heme/Steroid...(PF00173)	2786
Gluconate 2-dehydrogenase subun...(PF13618)	5263
Helix-turn-helix domain(PF13413)	3485
T4-like virus tail tube protein...(PF06841)	5634
GDYXXLXY protein(PF14345)	1168
Tetratricopeptide repeat(PF09976)	8471
Chalcone and stilbene synthases...(PF00195)	6266
Predicted membrane protein (DUF...(PF09925)	2287
CRISPR associated protein Cas6(PF01881)	502
Domain of unknown function (DUF...(PF13711)	915
Methylene-tetrahydrofolate redu...(PF12225)	1355
Beige/BEACH domain(PF02138)	2317
Family of unknown function (DUF...(PF04357)	37649
HCO3- transporter family(PF00955)	2158
Protein of unknown function (DU...(PF11171)	2232
Protein of unknown function (DU...(PF05638)	1189
UreE urease accessory protein, ...(PF02814)	3430
NAD/NADP octopine/nopaline dehy...(PF02317)	1314
G-protein alpha subunit(PF00503)	2926
AAA-like domain(PF14516)	1016
4Fe-4S binding domain(PF12800)	1755
Haemagluttinin repeat(PF05594)	1477
LIM domain(PF00412)	2119
wnt family(PF00110)	1289
NADH dehydrogenase subunit 2 C-...(PF06444)	930
Activator of Hsp90 ATPase homol...(PF08327)	9888
Protein of unknown function (DU...(PF07087)	2942
Linear amide C-N hydrolases, ch...(PF02275)	2659
HOOK protein(PF05622)	1556
FYVE zinc finger(PF01363)	2000
Domain of unknown function (DUF...(PF08019)	6223
D5 N terminal like(PF08706)	1645
Acetoacetate decarboxylase (ADC...(PF06314)	2540
Dyp-type peroxidase family (PF04261)	26039
EF hand(PF13202)	607
Protein of unknown function (DU...(PF04325)	2310
Ergosterol biosynthesis ERG4/ER...(PF01222)	1647
R3H domain(PF01424)	1170
Penicillinase repressor(PF03965)	14786
Putative methyltransferase(PF12147)	586
Domain of unknown function (DUF...(PF03884)	4052
Complement Clr-like EGF-like(PF12662)	674
CO dehydrogenase/acetyl-CoA syn...(PF03598)	338
YopX protein(PF09643)	1104
Protein of unknown function (DU...(PF07866)	3410
S-layer homology domain(PF00395)	1453
Protein of unknown function (DU...(PF07632)	1354
SnoaL-like domain(PF13577)	2734
Replication initiator protein A...(PF10134)	3483
Domain of unknown function (DUF...(PF11892)	11627
DNA polymerase III gamma and ta...(PF12362)	7390
Tim44-like domain(PF04280)	4805
Chalcone and stilbene synthases...(PF02797)	5194
Phage regulatory protein Rha (P...(PF09669)	1070
Protein of unknown function (DU...(PF10991)	5342
Domain of unknown function (DUF...(PF13271)	3497
TnsA endonuclease N terminal(PF08722)	1740
IMP cyclohydrolase-like protein...(PF07826)	10483
Phage Head-Tail Attachment(PF05354)	1369
Cell Wall Hydrolase(PF07486)	1473
Poly(R)-hydroxyalkanoic acid sy...(PF09712)	4191
Lanthionine synthetase C-like p...(PF05147)	1210
Protein of unknown function (DU...(PF07009)	752
Domain of unknown function (DUF...(PF13732)	4149
Domain of unknown function (DUF...(PF13699)	3122
Plasmid replication region DNA-...(PF11740)	1282
Protein of unknown function (DU...(PF05971)	18986
Glycosyl hydrolases family 8(PF01270)	10124
Plasmid recombination enzyme(PF01076)	3963
Protein of unknown function (DU...(PF04402)	14916
Protein of unknown function TPD...(PF14811)	1178
Domain of unknown function (DUF...(PF05336)	1786
TfoX N-terminal domain(PF04993)	3345
L,D-transpeptidase catalytic do...(PF13645)	1063
Collagenase(PF01752)	1763
Domain of unknown function (DUF...(PF13700)	28108
Glycine rich protein(PF12810)	2683
Cell envelope-related transcrip...(PF03816)	1400
Bacterial protein of unknown fu...(PF09694)	24120
Calponin homology (CH) domain(PF00307)	2070
FAT domain(PF02259)	1183
Domain of unknown function (DUF...(PF09324)	217
Domain of unknown function (DUF...(PF14793)	8286
Uncharacterised protein family ...(PF03693)	7835
Leucine carboxyl methyltransfer...(PF04072)	5694
Protein of unknown function (DU...(PF06863)	977
Putative amidoligase enzyme(PF12224)	4087
YTV(PF07639)	1078
Flavinator of succinate dehydro...(PF03937)	6785
Domain of unknown function (DUF...(PF09314)	1983
beta-N-acetylglucosaminidase (PF07555)	1532
Beta-ketoacyl synthase, N-termi...(PF13723)	4353
Peptidase M16C associated(PF08367)	3622
IBR domain(PF01485)	1843
Domain of unknown function (DUF...(PF08899)	1422
Cobalt chelatase (CbiK)(PF06180)	433
Catechol dioxygenase N terminus...(PF04444)	1734
Methylene-tetrahydromethanopter...(PF09176)	1513
Sec1 family(PF00995)	1865
Domain of unknown function (DUF...(PF14385)	2019
NlpC/p60-like transpeptidase(PF14399)	5436
Domain of unknown function (DUF...(PF14333)	1051
Domain of unknown function (DUF...(PF08401)	2946
Protein of unknown function (DU...(PF04751)	6242
Protoglobin(PF11563)	509
Protein of unknown function (DU...(PF12570)	6028
Domain of unknown function (DUF...(PF11992)	10979
STAS domain(PF13466)	6787
PRMT5 arginine-N-methyltransfer...(PF05185)	1487
C2H2-type zinc finger(PF13894)	2437
NgoPII restriction endonuclease...(PF09521)	515
Archaebacterial flagellin(PF01917)	449
Protein of unknown function (DU...(PF11220)	2030
Sec63 Brl domain(PF02889)	1520
Reverse transcriptase-like(PF13456)	2886
Domain of unknown function (DUF...(PF11325)	7248
Mannitol dehydrogenase C-termin...(PF08125)	17533
Predicted small integral membra...(PF09928)	4954
7 transmembrane sweet-taste rec...(PF00003)	1337
Rdx family(PF10262)	1979
Protein of unknown function (DU...(PF05591)	1651
Protein of unknown function (DU...(PF06074)	1611
Pilus assembly protein, PilO(PF04350)	7877
Phage minor tail protein(PF05939)	2317
Heptaprenyl diphosphate synthas...(PF07456)	844
Outer membrane usher protein(PF00577)	12662
Antitermination protein(PF03589)	1248
Pilus assembly protein, PilP(PF04351)	6228
Domain of unknown function (DUF...(PF12100)	3553
Domain of unknown function (DUF...(PF14123)	2852
Tic20-like protein(PF09685)	6723
Phage major capsid protein E(PF03864)	848
TLC ATP/ADP transporter(PF03219)	4795
Protein of unknown function (DU...(PF08349)	1817
Protein of unknown function (DU...(PF11146)	2109
YibE/F-like protein(PF07907)	1364
Zinc finger, C3HC4 type (RING f...(PF00097)	1225
RhoGEF domain(PF00621)	2035
Protein of unknown function (DU...(PF04296)	776
HPr Serine kinase N terminus(PF02603)	688
Alpha mannosidase, middle domai...(PF09261)	3530
Bacterial membrane protein YfhO...(PF09586)	4187
KilA-N domain(PF04383)	971
Fibronectin type III-like domai...(PF14310)	2726
Acetyl-CoA hydrolase/transferas...(PF02550)	15478
YhjQ protein(PF06564)	2245
Immunoglobulin V-set domain(PF07686)	1705
Common central domain of tyrosi...(PF00264)	2117
CRISPR-associated protein (Cas_...(PF09615)	770
Plasmid pRiA4b ORF-3-like prote...(PF07929)	4535
DoxX-like family(PF13781)	662
Starch-binding associating with...(PF14322)	3519
Protein of unknown function (DU...(PF07760)	589
Cytochrome c552(PF02335)	1090
2OG-Fe dioxygenase(PF10014)	1133
Domain of unknown function (DUF...(PF09345)	1479
XRN 5'-3' exonuclease N-terminu...(PF03159)	2958
ZPR1 zinc-finger domain(PF03367)	755
Carbohydrate binding module (fa...(PF03422)	2061
Protein of unknown function (DU...(PF08837)	1436
Serine carboxypeptidase S28(PF05577)	1688
XFP C-terminal domain(PF09363)	620
FNIP Repeat(PF05725)	1932
Domain of unknown function DUF1...(PF01986)	639
Soluble liver antigen/liver pan...(PF05889)	636
Capsule biosynthesis CapC(PF14102)	1619
Protein of unknown function (DU...(PF11172)	12449
Streptococcal 67 kDa myosin-cro...(PF06100)	1026
Sugar-transfer associated ATP-g...(PF14397)	3528
Cupin superfamily (DUF985)(PF06172)	5558
Tricorn protease C1 domain(PF14684)	2955
Domain of unknown function (DUF...(PF08850)	5681
Sodium/glutamate symporter(PF03616)	2764
DNA polymerase III chi subunit,...(PF04364)	5954
U-box domain(PF04564)	1832
Transposase zinc-ribbon domain(PF12760)	877
Aminoglycoside 3-N-acetyltransf...(PF02522)	1306
Adaptor complexes medium subuni...(PF00928)	2013
CreA protein(PF05981)	7283
Helitron helicase-like domain a...(PF14214)	1760
Domain of unknown function (DUF...(PF13664)	608
Isopentenyl transferase(PF01745)	440
TaqI-like C-terminal specificit...(PF12950)	1344
BlaR1 peptidase M56(PF05569)	8226
Protein of unknown function (DU...(PF06376)	1207
Uncharacterised protein family ...(PF03687)	2406
NMD3 family (PF04981)	800
Antirestriction protein (ArdA)(PF07275)	2594
5' nucleotidase, deoxy (Pyrimid...(PF06941)	3350
Bacteriophage T4, Gp8(PF09215)	1326
Sucrose synthase(PF00862)	1468
Helix-loop-helix DNA-binding do...(PF00010)	2388
OTU-like cysteine protease(PF02338)	1274
AsmA family(PF05170)	4493
Nitrous oxide-stimulated promot...(PF11756)	399
Protein of unknown function (DU...(PF03961)	26168
Protein of unknown function (DU...(PF11066)	7736
HicB family(PF05534)	1138
Virulence factor(PF13769)	2811
Domain of unknown function (DUF...(PF14252)	1212
Prenyltransferase and squalene ...(PF00432)	792
Protein of unknown function (DU...(PF12088)	1638
Mycothiol maleylpyruvate isomer...(PF11716)	1189
BTB/POZ domain(PF02214)	1843
Chemoreceptor zinc-binding doma...(PF13682)	2968
Alg9-like mannosyltransferase f...(PF03901)	1641
L-fucose isomerase, second N-te...(PF07882)	433
NmrA-like family(PF05368)	13444
Eukaryotic glutathione synthase...(PF03917)	5900
Respiratory nitrate reductase b...(PF14711)	603
Polysaccharide biosynthesis pro...(PF08485)	2898
Metallo-beta-lactamase superfam...(PF14597)	6094
Protein of unknown function (DU...(PF04577)	4516
Protein of unknown function (DU...(PF05258)	2751
DRTGG domain(PF07085)	4979
A-macroglobulin complement comp...(PF07678)	776
Poly(ADP-ribose) polymerase cat...(PF00644)	1867
Conserved hypothetical protein ...(PF09585)	913
Bacterial protein of unknown fu...(PF05936)	1578
Fatty acid desaturase(PF03405)	1200
HupH hydrogenase expression pro...(PF04809)	5537
Yip1 domain(PF04893)	5900
Glycosyl transferase family 90(PF05686)	3749
Bacteriophage HK97-gp10, putati...(PF04883)	1403
Helix-hairpin-helix motif(PF00633)	1359
Polysaccharide biosynthesis pro...(PF13440)	971
NQRA C-terminal domain(PF11973)	2527
LAGLIDADG-like domain(PF14528)	296
Domain of unknown function (DUF...(PF11997)	1295
Transcription factor zinc-finge...(PF13453)	864
Possibl zinc metallo-peptidase(PF06262)	1036
Chemotaxis phosphatase CheX(PF13690)	10076
Protein of unknown function (DU...(PF06764)	9226
14-3-3 protein(PF00244)	1719
PAP2 superfamily(PF14378)	718
Esterase-like activity of phyta...(PF13449)	2643
Protein of unknown function (DU...(PF11026)	18557
Domain of unknown function (DUF...(PF14241)	4892
Protein of unknown function  DU...(PF02001)	260
Chitinase class I(PF00182)	810
Photosystem I psaA/psaB protein...(PF00223)	1460
Domain of unknown function (DUF...(PF10728)	3644
ATP:dephospho-CoA triphosphorib...(PF01874)	3362
Alpha-L-arabinofuranosidase B, ...(PF09206)	539
Short repeat of unknown functio...(PF03729)	1020
Virulence-associated protein E(PF05272)	1589
Protein of unknown function (DU...(PF02995)	1655
RhoGAP domain(PF00620)	1808
WGR domain(PF05406)	1007
Excalibur calcium-binding domai...(PF05901)	913
Histone H1-like protein Hc1(PF07432)	1074
Disintegrin(PF00200)	952
O-Antigen ligase(PF04932)	6298
CT1975-like protein(PF09344)	1275
Spondin_N(PF06468)	4289
Glycosyl hydrolases family 32 C...(PF08244)	1129
Cytochrome c bacterial(PF11783)	274
Zinc finger C-x8-C-x5-C-x3-H ty...(PF00642)	1710
Protein of unknown function (DU...(PF04289)	1068
Protein of unknown function (DU...(PF07609)	784
Bacterial putative lipoprotein ...(PF06082)	23883
PAS fold(PF12860)	13893
Spectrin repeat(PF00435)	1523
SH2 domain(PF00017)	1205
Cbb3-type cytochrome oxidase co...(PF05545)	5464
Protein of unknown function (DU...(PF06884)	990
Ureide permease(PF07168)	1165
von Willebrand factor type D do...(PF00094)	1258
Choline/Carnitine o-acyltransfe...(PF00755)	3849
Protein of unknown function (DU...(PF07920)	2441
Reprolysin (M12B) family zinc m...(PF01421)	938
GSCFA family(PF08885)	7601
Bacterial protein of unknown fu...(PF05951)	609
Ecdysteroid kinase(PF02958)	9687
AAA domain(PF13521)	5617
O-Glycosyl hydrolase family 30(PF14587)	170
Domain of unknown function (DUF...(PF13511)	3194
NapD protein(PF03927)	349
Glycogen synthase(PF05693)	957
N-terminal region of glycosyl t...(PF13733)	1140
Calcium-activated chloride chan...(PF04547)	1217
ROS/MUCR transcriptional regula...(PF05443)	1147
Protein of unknown function (DU...(PF11726)	4150
TOBE domain(PF03459)	1402
6-O-methylguanine DNA methyltra...(PF02870)	3643
Protein of unknown function (DU...(PF08002)	756
Glycosyl transferase family gro...(PF13632)	2472
Fork head domain(PF00250)	1009
Protein of unknown function (DU...(PF10947)	4697
Relaxase/Mobilisation nuclease ...(PF03432)	2745
WW domain(PF00397)	1833
Vomeronasal organ pheromone rec...(PF03402)	723
IQ calmodulin-binding motif(PF00612)	1464
Iron-containing redox enzyme(PF14518)	2842
Putative DNA-binding protein N-...(PF06971)	483
DNA replication regulator(PF12163)	556
Organic Anion Transporter Polyp...(PF03137)	916
Beta-galactosidase(PF02449)	753
Bacterial PH domain(PF14470)	3387
RNA helicase(PF00910)	5875
Coagulation Factor Xa inhibitor...(PF14670)	806
Predicted metal-dependent hydro...(PF10118)	19081
Ribosomal RNA small subunit met...(PF04378)	9107
YfdX protein(PF10938)	288
P-loop containing region of AAA...(PF13555)	630
Imelysin(PF09375)	5805
RNA ligase(PF09414)	483
MazG-like family(PF12643)	1175
Bestrophin, RFP-TM, chloride ch...(PF01062)	7726
Protein of unknown function (DU...(PF04978)	545
C-terminal repeat of topoisomer...(PF13342)	593
Prokaryotic acetaldehyde dehydr...(PF09290)	1706
Lipocalin-like domain(PF08212)	16743
Galactosyltransferase(PF01762)	1532
Methyltransferase domain(PF13679)	1961
AraC-like ligand binding domain...(PF02311)	6473
Periplasmic binding proteins an...(PF00532)	4231
Arginine N-succinyltransferase ...(PF04958)	20023
Glycosyl hydrolases family 25(PF01183)	2241
Phosphatidylinositol-specific p...(PF00388)	856
Nucleoporin FG repeat region(PF13634)	1295
Mitochondrial degradasome RNA h...(PF12513)	384
Protein of unknown function, DU...(PF04340)	10980
Clathrin adaptor complex small ...(PF01217)	1769
Ulp1 protease family, C-termina...(PF02902)	1403
Integral membrane protein (intg...(PF09529)	1956
Ammonia monooxygenase(PF02461)	1826
Amiloride-sensitive sodium chan...(PF00858)	8281
Uncharacterized protein conserv...(PF10005)	1703
Disaggregatase related(PF08480)	831
Peptidase C10 family(PF01640)	656
Domain of unknown function (DUF...(PF14234)	1212
Uncharacterized protein conserv...(PF09923)	2979
N-terminal domain of reverse tr...(PF13655)	919
Alpha-L-arabinofuranosidase C-t...(PF06964)	2140
Photosystem II protein(PF00421)	1420
Poxvirus A32 protein(PF04665)	3279
Domain of unknown function (DUF...(PF14127)	1745
CRISPR-associated protein (Cas_...(PF09614)	556
Uncharacterized protein conserv...(PF09831)	5698
UTRA domain(PF07702)	8634
Adenylate cyclase, class-I(PF01295)	17430
Protein of unknown function (DU...(PF13311)	628
Putative pyruvate format-lyase ...(PF08735)	207
ARD/ARD' family(PF03079)	1326
Protein of unknown function (DU...(PF10994)	952
Protein of unknown function (DU...(PF11015)	383
RNA polymerase Rpb2, domain 2(PF04561)	2360
TrwC relaxase(PF08751)	888
Domain of unknown function (DUF...(PF14134)	6230
Nucleic-acid-binding protein co...(PF09855)	778
Protein of unknown function (DU...(PF11927)	1592
Ethanolamine ammonia lyase larg...(PF06751)	5456
Uncharacterized protein conserv...(PF09957)	2091
Protein of unknown function (DU...(PF11391)	2859
Transglutaminase-like domain(PF04473)	745
Protein of unknown function (DU...(PF06108)	833
Sucrase/ferredoxin-like(PF06999)	3981
Glycosyl hydrolase family 10(PF00331)	2539
Bacterial PH domain(PF03703)	19385
F-box-like(PF12937)	1107
Helicase conserved C-terminal d...(PF13625)	857
Galactose oxidase, central doma...(PF13415)	1062
Ribosomal protein S24e(PF01282)	559
Topoisomerase I zinc-ribbon-lik...(PF08272)	3871
Tetraspanin family(PF00335)	1687
Protein of unknown function (DU...(PF11737)	15694
Cyclin-dependent kinase inhibit...(PF05706)	964
Bacterial protein of unknown fu...(PF06078)	2239
Protein of unknown function (DU...(PF11902)	3584
Phosphoenolpyruvate carboxylase...(PF14010)	199
NAD(P)H binding domain of trans...(PF12242)	2203
Bacterial protein of unknown fu...(PF05988)	1993
GTA TIM-barrel-like domain(PF13547)	1781
Alpha-L-rhamnosidase N-terminal...(PF08531)	690
Spc97 / Spc98 family(PF04130)	1450
Protein of unknown function, DU...(PF04657)	4138
Hypothetical methyltransferase(PF05148)	1007
Oxaloacetate decarboxylase, gam...(PF04277)	4934
Jag N-terminus(PF14804)	380
PX domain(PF00787)	1411
Uncharacterized protein conserv...(PF09983)	514
Ethanolamine utilisation protei...(PF06277)	670
Mono-functional DNA-alkylating ...(PF10433)	1082
SBF-like CPA transporter family...(PF13593)	5850
Putative GTPase activating prot...(PF01412)	1340
Glycine zipper 2TM domain(PF05433)	875
Domain of unknown function DUF(PF02659)	5831
Aminoglycoside/hydroxyurea anti...(PF04655)	710
Protein of unknown function (DU...(PF11307)	5272
Protein of unknown function (DU...(PF11984)	1430
Pyridoxamine 5'-phosphate oxida...(PF13883)	912
Domain of unknown function (DUF...(PF03733)	1060
Uncharacterised ArCR, COG2043(PF02596)	1916
Protein of unknown function (DU...(PF06348)	2615
Helix-turn-helix of DDE superfa...(PF13613)	832
JAB1/Mov34/MPN/PAD-1 ubiquitin ...(PF01398)	1584
TilS substrate binding domain(PF09179)	5197
Capsule assembly protein Wzi(PF14052)	6881
Protein of unknown function (DU...(PF12307)	749
CheD chemotactic sensory transd...(PF03975)	7486
Biotin-protein ligase, N termin...(PF09825)	452
Protein of unknown function, DU...(PF04654)	1456
SIR2-like domain(PF13289)	1325
Protein of unknown function (DU...(PF12073)	4946
Arabinose-binding domain of Ara...(PF12625)	28322
Papillomavirus helicase(PF00519)	3247
Nudix N-terminal(PF14803)	966
Putative bacterial lipoprotein ...(PF05643)	4007
Leukotriene A4 hydrolase, C-ter...(PF09127)	5327
Metal binding domain of Ada(PF02805)	4410
2-keto-3-deoxy-galactonokinase(PF05035)	773
Ligand-binding domain of nuclea...(PF00104)	947
gp58-like protein(PF07902)	1575
Phosphatidylinositol-4-phosphat...(PF01504)	1537
Domain of unknown function (DUF...(PF13828)	379
VTC domain(PF09359)	1194
Tagatose 6 phosphate kinase(PF08013)	1344
CagE, TrbE, VirB family, compon...(PF03135)	1179
POTRA domain, ShlB-type(PF08479)	2371
Globin(PF00042)	2522
Branched-chain amino acid trans...(PF05437)	8318
Salmonella virulence plasmid 65...(PF03534)	382
Protein of unknown function (DU...(PF11067)	476
TLD(PF07534)	948
Branched-chain amino acid trans...(PF05525)	11667
Domain of unknown function (DUF...(PF03713)	8423
7 transmembrane helices usually...(PF14402)	2670
RES domain(PF08808)	3391
Fusaric acid resistance protein...(PF04632)	5352
Inhibitor of Apoptosis domain(PF00653)	1194
Autotransporter beta-domain(PF03797)	1198
Domain of unknown function (DUF...(PF13665)	268
Protein of unknown function (DU...(PF11827)	12860
Haemagluttinin repeat(PF13332)	615
Rap/ran-GAP(PF02145)	612
Phage tail repeat like(PF12789)	2097
Tc5 transposase DNA-binding dom...(PF03221)	1025
Casein kinase II regulatory sub...(PF01214)	852
Conjugal transfer protein(PF03524)	1022
Wax ester synthase-like Acyl-Co...(PF03007)	9387
Coatomer WD associated region (PF04053)	888
Domain of unknown function (DUF...(PF13345)	14657
Legume lectin domain(PF00139)	2409
RHS protein(PF03527)	345
TraG-like protein, N-terminal r...(PF07916)	8360
Domain of unknown function (DUF...(PF09094)	305
Wzt C-terminal domain(PF14524)	1114
Protein of unknown function (DU...(PF11855)	831
AIG1 family(PF04548)	780
Helix-turn-helix domain, rpiR f...(PF01418)	5378
Phage tail protein (Tail_P2_I)(PF09684)	326
Zinc finger, C4 type (two domai...(PF00105)	1051
Dodecin(PF07311)	1142
D-lactate dehydrogenase, membra...(PF09330)	25938
Bacteriocin-protection, YdeI or...(PF13376)	2621
Protein of unknown function (DU...(PF04165)	110
CAP-Gly domain(PF01302)	1043
Uncharacterized protein conserv...(PF10021)	2019
Metallo-peptidase family M12(PF13688)	846
PEGA domain(PF08308)	1309
ImcF-related N-terminal domain(PF14331)	1150
CHASE domain(PF03924)	2739
Domain of unknown function (DUF...(PF13264)	1970
Tetratricopeptide repeat(PF13174)	4830
Catalase-related immune-respons...(PF06628)	7880
Domain of unknown function (DUF...(PF13875)	978
Predicted integral membrane pro...(PF10028)	434
Zinc-binding domain of primase-...(PF08273)	2670
Protein of unknown function (DU...(PF10652)	2568
UAA transporter family(PF08449)	1037
Protein of unknown function (DU...(PF12119)	1473
Protein of unknown function (DU...(PF04417)	396
TROVE domain(PF05731)	602
Uncharacterized protein conserv...(PF09863)	2309
Protein of unknown function (DU...(PF11303)	589
Bacterial protein of unknown fu...(PF06073)	2117
Glucose-6-phosphate isomerase (...(PF06560)	471
Histidine phosphatase superfami...(PF00328)	4987
Protein of unknown function (DU...(PF11897)	537
Uncharacterized protein contain...(PF09918)	116
Domain of unknown function (DUF...(PF08768)	1918
Domain of unknown function (DUF...(PF08747)	1185
Protein of unknown function (DU...(PF13182)	1615
MULE transposase domain(PF10551)	950
Protein of unknown function (DU...(PF04474)	349
THAP domain(PF05485)	602
NIL domain(PF09383)	1592
Predicted Permease Membrane Reg...(PF06826)	1646
DNA photolyase(PF00875)	20791
Tetratricopeptide repeat(PF13181)	2881
SAM dependent carboxyl methyltr...(PF03492)	3292
Domain of unknown function (DUF...(PF14248)	2193
Abi-like protein(PF07751)	3714
Type-1V conjugative transfer sy...(PF06986)	15688
PCI domain(PF01399)	1174
Predicted metal-binding protein...(PF09876)	219
methylene-5,6,7,8-tetrahydromet...(PF01993)	165
Uncharacterized protein conserv...(PF09966)	2179
phosphotransferase system, EIIB...(PF00367)	412
LrgB-like family (PF04172)	16652
RecO N terminal(PF13114)	410
Protein of unknown function (DU...(PF11392)	1233
Helix-turn-helix domain(PF13744)	758
Gelsolin repeat(PF00626)	1058
Myb-like DNA-binding domain(PF00249)	966
Bacterial lipoate protein ligas...(PF10437)	1862
P-loop Domain of unknown functi...(PF10923)	5319
Potassium-transporting ATPase A...(PF03814)	4959
EcsC protein family(PF12787)	1026
RasGEF domain(PF00617)	972
Uncharacterized protein conserv...(PF10073)	534
Domain of unknown function (DUF...(PF14358)	119
Protein of unknown function (DU...(PF11903)	2741
Phospholipase B(PF04916)	625
Phytase(PF02333)	23989
Miro-like protein(PF08477)	607
Protein of unknown function (DU...(PF08681)	244
Helix-turn-helix domain(PF13730)	788
Uncharacterized protein conserv...(PF09838)	4557
Secreted repeat of unknown func...(PF03640)	364
Domain of unknown function (DUF...(PF13430)	4812
Protein of unknown function (DU...(PF13118)	412
ADP-specific Phosphofructokinas...(PF04587)	414
Disulfide bond isomerase protei...(PF10411)	5423
Rhamnan synthesis protein F(PF05045)	527
Brix domain(PF04427)	1158
H-NS histone family(PF00816)	2948
Beta-glucan synthesis-associate...(PF03935)	826
Protein of unknown function (DU...(PF06996)	966
Sucrose-6F-phosphate phosphohyd...(PF05116)	667
Caenorhabditis protein of unkno...(PF03269)	1089
Septin(PF00735)	1137
YcgL domain(PF05166)	2398
GYD domain(PF08734)	892
PROCN (NUC071) domain(PF08083)	919
VanW like protein(PF04294)	451
Flp/Fap pilin component(PF04964)	577
Predicted membrane protein (DUF...(PF10067)	931
Domain of unknown function (DUF...(PF14261)	424
SacI homology domain(PF02383)	1175
Plasminogen-binding protein pgb...(PF15436)	216
Peptidase C13 family(PF01650)	1935
Protein of unknown function (DU...(PF04459)	1771
Prokaryotic cytochrome b561(PF01292)	2263
DNA mismatch repair enzyme MutH...(PF02976)	5054
PGAP1-like protein(PF07819)	3792
Firmicute fructose-1,6-bisphosp...(PF06874)	422
Chitin binding domain(PF03067)	905
Protein of unknown function (DU...(PF09391)	1802
Protein of unknown function (DU...(PF07385)	826
Uncharacterized conserved prote...(PF09929)	707
Uncharacterised protein family ...(PF06782)	428
Plasma-membrane choline transpo...(PF04515)	1019
Uncharacterized ArCR, COG1888(PF02680)	114
Membrane protein of unknown fun...(PF04020)	1133
Mannosyl-3-phosphoglycerate syn...(PF09488)	149
Glutamate-cysteine ligase(PF03074)	970
Chemotaxis phosphatase, CheZ(PF04344)	4378
Replication protein P(PF06992)	679
PLAT/LH2 domain(PF01477)	1145
Glutathione S-transferase, C-te...(PF14497)	4716
Lipocalin / cytosolic fatty-aci...(PF00061)	441
Myb-like DNA-binding domain(PF13921)	1347
Domain of unknown function (DUF...(PF08902)	395
Negative factor, (F-Protein) or...(PF00469)	623
Fumble (PF03630)	1684
Domain of unknown function (DUF...(PF14103)	304
CRISPR-associated protein (Cas_...(PF09709)	490
CheR methyltransferase, all-alp...(PF03705)	6444
Zinc knuckle(PF00098)	832
Protein of unknown function (DU...(PF12686)	650
Protein of unknown function(PF13116)	5705
SH3 domain of the SH3b1 type(PF12913)	362
Protein of unknown function (DU...(PF12525)	3559
Fringe-like(PF02434)	728
Domain of unknown function (DUF...(PF11893)	12232
Zeta toxin(PF06414)	4974
Domain of unknown function (DUF...(PF13783)	516
SWIB/MDM2 domain(PF02201)	763
Penicillin-insensitive murein e...(PF03411)	490
Type IV secretion-system coupli...(PF10412)	2297
Flavodoxin(PF12682)	426
PHB/PHA accumulation regulator ...(PF07879)	775
Glycosyl-hydrolase 97 C-termina...(PF14509)	1992
A predicted alpha-helical domai...(PF04168)	13022
HAD superfamily, subfamily IIIB...(PF03767)	11096
NPCBM/NEW2 domain(PF08305)	263
Protein of unknown function (DU...(PF04391)	298
Pentaxin family(PF00354)	526
Methylamine utilisation protein...(PF07291)	14821
Protein of unknown function (DU...(PF06824)	1010
Adenosine specific kinase(PF04008)	129
Pumilio-family RNA binding repe...(PF00806)	761
Reductase C-terminal(PF14759)	3328
AF0941-like(PF14591)	198
