pfam	count
NifU-like domain(PF01106)	162125
AD binding domain in molybdopt...(PF00941)	271231
yridoxal-dependent decarboxyla...(PF00282)	211601
4Fe-4S single cluster domain(PF13353)	144676
RNA pseudouridine synthase D (...(PF01142)	159351
Transporter associated domain(PF03471)	208112
OsmC-like protein(PF02566)	201358
omain of unknown function (DUF...(PF04123)	104892
TP-dependent protease La (LON)...(PF02190)	277353
Immunoglobulin I-set domain(PF07679)	42950
rotein of unknown function (DU...(PF07075)	156512
Right handed beta helix region(PF13229)	107007
Cytidylate kinase(PF02224)	171950
rotein of unknown function (DU...(PF06071)	177919
Winged helix-turn helix(PF13551)	176231
Creatinine amidohydrolase(PF02633)	143481
Aminoacyl-tRNA editing domain(PF04073)	197177
FtsZ family, C-terminal domain(PF12327)	146601
12 class N6 adenine-specific D...(PF02086)	177109
Met-10+ like-protein(PF02475)	107023
Shikimate kinase(PF01202)	208614
PBP superfamily domain(PF12849)	215539
rotein of unknown function, DU...(PF03193)	177281
utative diphthamide synthesis ...(PF01866)	122034
acterial protein of unknown fu...(PF05960)	280189
Type III pantothenate kinase(PF03309)	170030
eriplasmic solute binding prot...(PF01297)	141969
ytochrome b(N-terminal)/b6/pet...(PF00033)	177215
TrkA-C domain(PF02080)	194903
ibosomal prokaryotic L21 prote...(PF00829)	146164
Caspase domain(PF00656)	102420
Helix-turn-helix(PF01381)	207243
RNA polymerase Rpb2, domain 3(PF04565)	160698
acterial lipid A biosynthesis ...(PF03279)	282740
Yqey-like protein(PF09424)	154086
Outer membrane lipoprotein(PF13525)	201757
ukaryotic DNA topoisomerase I,...(PF02919)	74849
AAA domain(PF13401)	187587
STAS domain(PF01740)	196183
ISXO2-like transposase domain(PF12762)	146001
MoeZ/MoeB domain(PF05237)	159269
ibronectin-binding protein A N...(PF05833)	110611
ibosomal protein S4/S9 N-termi...(PF00163)	174109
orA-like Mg2+ transporter prot...(PF01544)	163613
Spermine/spermidine synthase(PF01564)	154442
i-haem cytochrome c peroxidase...(PF03150)	118703
Ribosomal L18p/L5e family(PF00861)	188046
Dephospho-CoA kinase(PF01121)	173321
Riboflavin kinase(PF01687)	192780
UvrB/uvrC motif(PF02151)	132037
lpha/beta hydrolase of unknown...(PF05990)	77542
acterial flagellin C-terminal ...(PF00700)	149104
atty acid hydroxylase superfam...(PF04116)	155344
Carbohydrate phosphorylase(PF00343)	228603
KaiC(PF06745)	97494
Uncharacterized BCR, COG1636(PF02677)	134481
ArsC family(PF03960)	210250
rotein of unknown function (DU...(PF07627)	83317
rotein of unknown function DUF...(PF01882)	136618
FliP family(PF00813)	123836
Ribosomal L15(PF00827)	68948
hosphoribosyl-AMP cyclohydrola...(PF01502)	154600
ibosomal protein S5, C-termina...(PF03719)	146625
Na+/Pi-cotransporter(PF02690)	150531
Clp amino terminal domain(PF02861)	167200
Alba(PF01918)	72065
MoaE protein(PF02391)	165140
NO glutamine amidotransferase ...(PF01174)	120125
homogentisate 1,2-dioxygenase(PF04209)	134157
taphylococcal nuclease homolog...(PF00565)	115184
-formyltetrahydrofolate cyclo-...(PF01812)	197841
conitate hydratase 2 N-terminu...(PF06434)	199728
Ribonuclease-III-like(PF14622)	181842
-Pro dipeptidyl-peptidase C-te...(PF08530)	144586
D-aminoacyl-tRNA deacylase(PF04414)	103441
PT oligopeptide transporter pr...(PF03169)	111985
RNA small subunit methyltransf...(PF02527)	189560
CAAX protease self-immunity(PF02517)	113917
ype I restriction enzyme R pro...(PF04313)	170363
roporphyrinogen-III synthase H...(PF02602)	197018
Ribosomal protein L6(PF00347)	199323
dUTPase(PF08761)	136214
B12 binding domain(PF02607)	137711
terin 4 alpha carbinolamine de...(PF01329)	143924
hage terminase large subunit (...(PF05876)	89123
Transposase domain (DUF772)(PF05598)	243494
YidC periplasmic domain(PF14849)	204445
Ribosomal protein L32(PF01655)	70982
LysE type translocator(PF01810)	334878
ormyl transferase, C-terminal ...(PF02911)	131983
MutS domain I(PF01624)	122707
ltra-violet resistance protein...(PF12344)	102447
Sigma-70, region 4(PF08281)	203576
iFe/NiFeSe hydrogenase small s...(PF14720)	73075
Helix-hairpin-helix motif(PF14579)	153485
POT family(PF00854)	106315
ermease for cytosine/purines, ...(PF02133)	204440
rotein of unknown function (DU...(PF03883)	233720
rotein of unknown function, DU...(PF04339)	206391
ibosomal protein TL5, C-termin...(PF14693)	121987
GHMP kinases C terminal (PF08544)	145383
Acyltransferase family(PF01757)	143352
rotein of unknown function (DU...(PF08811)	165919
lagellar basal body rod FlgEFG...(PF06429)	164507
robable cobalt transporter sub...(PF09490)	99734
ycolic acid cyclopropane synth...(PF02353)	208073
mttA/Hcf106 family(PF02416)	157134
GlnD PII-uridylyltransferase(PF08335)	192218
ncharacterized BCR, YaiI/YqxD ...(PF02639)	132761
henylacetic acid catabolic pro...(PF05138)	124990
utative transcriptional regula...(PF04079)	161337
AD-dependent glycerol-3-phosph...(PF01210)	161963
DSBA-like thioredoxin domain(PF01323)	270284
HsdM N-terminal domain(PF12161)	152406
4Fe-4S dicluster domain(PF14697)	92150
olyphosphate kinase C-terminal...(PF13090)	149504
ype I GTP cyclohydrolase folE2...(PF02649)	176258
omain of unknown function (DUF...(PF13475)	78471
Ribosomal protein S8(PF00410)	202054
Fibrillarin(PF01269)	88812
opoisomerase C-terminal repeat...(PF13368)	161206
yclic nucleotide-binding domai...(PF00027)	187148
GlcNAc-PI de-N-acetylase(PF02585)	122364
Ribosomal protein S15(PF00312)	152950
AMMECR1(PF01871)	89845
denine deaminase C-terminal do...(PF13382)	71949
RNA polymerase Rpb6 (PF01192)	100172
YmdB-like protein(PF13277)	123897
ATP-grasp domain(PF13535)	117197
Polyphosphate kinase 2 (PPK2)(PF03976)	153240
ibrobacter succinogenes major ...(PF09603)	50941
azG nucleotide pyrophosphohydr...(PF03819)	134781
lycosyl transferase family, he...(PF02885)	153333
AAA-like domain(PF12846)	149173
ibosomal protein S3, C-termina...(PF00189)	163200
odium Bile acid symporter fami...(PF01758)	180102
-terminal domain of CHU protei...(PF13585)	52112
ihydrodipicolinate reductase, ...(PF01113)	146241
ACT domain (PF13840)	145493
ransglutaminase-like superfami...(PF01841)	126293
ranscription elongation factor...(PF03449)	138579
CrcB-like protein(PF02537)	107356
lectron transfer flavoprotein ...(PF00766)	142498
SLBB domain(PF10531)	160504
Uncharacterised ACR, COG2135(PF02586)	174133
Heavy-metal-associated domain(PF00403)	214956
ADP-ribosylglycohydrolase(PF03747)	156935
HNH endonuclease(PF01844)	111798
eriplasmic binding protein dom...(PF13407)	126400
-terminal regulatory domain of...(PF00585)	132555
ydroxymethylglutaryl-coenzyme ...(PF08540)	96000
D-ala D-ala ligase N-terminus(PF01820)	134875
Winged helix-turn-helix(PF14947)	84692
olliday junction DNA helicase ...(PF05491)	123047
NA primase catalytic core, N-t...(PF08275)	172936
ho termination factor, RNA-bin...(PF07497)	146369
omain of unknown function (DUF...(PF14342)	120752
TRAM domain(PF01938)	138988
Glycosyl transferase family 1(PF13528)	158218
orphyromonas-type peptidyl-arg...(PF04371)	115687
Flavin reductase like domain(PF01613)	166820
longation factor P, C-terminal...(PF09285)	131800
od shape-determining protein M...(PF04085)	142030
FAD synthetase(PF06574)	181862
ron dependent repressor, metal...(PF02742)	80276
ATP synthase B/B' CF(0)(PF00430)	139742
Multicopper oxidase(PF00394)	202118
Restriction endonuclease(PF04471)	105695
PLD-like domain(PF13091)	199590
-seryl-tRNA selenium transfera...(PF03841)	160212
rotein of unknown function (DU...(PF07596)	57585
TSCPD domain(PF12637)	111526
atalytic LigB subunit of aroma...(PF02900)	206048
llophanate hydrolase subunit 1...(PF02682)	187425
omain of unknown function (DUF...(PF11940)	184493
Cytochrome D1 heme domain(PF02239)	114517
errous iron transport protein ...(PF02421)	94581
5'-nucleotidase(PF06189)	159272
opoisomerase DNA binding C4 zi...(PF01396)	101960
Acetamidase/Formamidase family(PF03069)	184170
MutL protein(PF13941)	73832
ranslation initiation factor 1...(PF01176)	140183
acterial regulatory proteins, ...(PF00196)	296930
NusA-like KH domain(PF13184)	126688
e3 binding domain(PF02817)	113992
PPIC-type PPIASE domain(PF13616)	174487
Patatin-like phospholipase(PF01734)	266614
BC-2 family transporter protei...(PF12730)	129440
NA recognition motif. (a.k.a. ...(PF00076)	111792
itrate reductase gamma subunit...(PF02665)	128462
ERF superfamily(PF04404)	46171
LSM domain (PF01423)	82794
BC-2 family transporter protei...(PF12698)	228235
opoisomerase VI B subunit, tra...(PF09239)	74482
RNA methyltransferase complex ...(PF08704)	83161
Basic membrane protein(PF02608)	227857
Ribosomal S17(PF00833)	49888
Flagellar P-ring protein(PF02119)	137500
ukaryotic and archaeal DNA pri...(PF04104)	77612
alactose-1-phosphate uridyl tr...(PF01087)	99725
Glutaredoxin(PF00462)	185671
ranscription elongation factor...(PF01272)	142707
Thioredoxin-like domain(PF13098)	173900
rotein of unknown function (DU...(PF07044)	312189
EF-hand domain pair(PF13499)	69737
Tryptophan halogenase(PF04820)	282718
Planctomycete cytochrome C(PF07635)	52682
Glycosyltransferase Family 4(PF13439)	134147
FHA domain(PF00498)	77289
ibosomal protein L11, RNA bind...(PF00298)	139722
spartate carbamoyltransferase ...(PF01948)	64519
ACT domain(PF13710)	116558
onserved hypothetical protein ...(PF03602)	170245
Uncharacterized ACR, COG1430(PF02643)	88615
KorB domain(PF08535)	127315
FMN-binding domain(PF04205)	150075
ibosomal protein S5, N-termina...(PF00333)	125726
Methyladenine glycosylase(PF03352)	171583
orphobilinogen deaminase, C-te...(PF03900)	94456
Ribosomal L32p protein family(PF01783)	100106
actonase, 7-bladed beta-propel...(PF10282)	113242
olichyl-phosphate-mannose-prot...(PF13231)	118487
ldehyde ferredoxin oxidoreduct...(PF01314)	98284
NMT1-like family(PF13379)	182874
ranslation initiation factor I...(PF00707)	122521
DP-glucose 4-epimerase C-term ...(PF13950)	84761
NA-metabolising metallo-beta-l...(PF07521)	98195
4Fe-4S dicluster domain(PF13534)	126897
CHC2 zinc finger(PF01807)	156865
eryl-tRNA synthetase N-termina...(PF02403)	110517
longation factor P (EF-P) KOW-...(PF08207)	117869
PIN domain(PF01850)	91854
GidA associated domain 3(PF13932)	120352
rotein of unknown function (DU...(PF06080)	117222
rotein of unknown function (DU...(PF11071)	112130
omain of unknown function DUF3...(PF03625)	110497
BolA-like protein(PF01722)	165453
Putative NAD(P)-binding(PF13241)	106449
Oligomerisation domain(PF02410)	121351
acterial Ig-like domain (group...(PF13754)	58749
ron/manganese superoxide dismu...(PF02777)	106135
Helix-turn-helix domain(PF12840)	123872
hosphoenolpyruvate carboxylase...(PF00311)	258759
DP-N-acetylenolpyruvoylglucosa...(PF02873)	147099
Cobalamin adenosyltransferase(PF01923)	133051
Ribosomal protein L17(PF01196)	154873
-adenosylmethionine-dependent ...(PF10672)	169695
Leucine Rich repeat(PF13516)	51724
Calcium-binding EGF domain(PF07645)	31721
xsA cytoplasmic membrane prote...(PF04186)	141938
hosphatidylethanolamine-bindin...(PF01161)	93075
Bacterial Fe(2+) trafficking(PF04362)	102356
M42 glutamyl aminopeptidase(PF05343)	70012
rginyl tRNA synthetase N termi...(PF03485)	121071
Peptidase MA superfamily(PF13485)	102156
ranslation initiation factor I...(PF05198)	104482
rotein of unknown function (DU...(PF04379)	105591
ransmembrane secretion effecto...(PF05977)	152334
VacJ like lipoprotein(PF04333)	164910
omain of unknown function (DUF...(PF12769)	111315
PrkA AAA domain(PF08298)	150250
rotein of unknown function (DU...(PF04305)	115144
4Fe-4S binding domain(PF12801)	111650
Putative cyclase(PF04199)	140239
LemA family(PF04011)	91457
ncharacterised ACR, YkgG famil...(PF02589)	140099
Bifunctional nuclease(PF02577)	107618
rgininosuccinate lyase C-termi...(PF14698)	102080
acterial Peptidase A24 N-termi...(PF06750)	93243
ATP synthase subunit C(PF00137)	119187
NA polymerase III subunits gam...(PF12169)	130652
erR HTH family regulatory prot...(PF13411)	232269
yruvoyl-dependent arginine dec...(PF01862)	76178
NYN domain(PF01936)	113172
naB-like helicase N terminal d...(PF00772)	140783
acterial dnaA protein helix-tu...(PF08299)	109903
eriplasmic binding protein dom...(PF13433)	193668
Transposase(PF01610)	227312
rotein of unknown function DUF...(PF01863)	160737
CcmB protein(PF03379)	143455
acterial extracellular solute-...(PF01547)	195028
'-phosphopantetheinyl transfer...(PF01648)	146623
Aldose 1-epimerase(PF01263)	129268
Sigma-54, DNA binding domain(PF04552)	124101
TP synthase, Delta/Epsilon cha...(PF02823)	130459
omain of unknown function (DUF...(PF13660)	97200
rotein of unknown function (DU...(PF06849)	85035
TENA/THI-4/PQQC family(PF03070)	177640
OG-Fe(II) oxygenase superfamil...(PF13640)	179924
NusA N-terminal domain(PF08529)	140579
ncharacterized protein family ...(PF02130)	128228
Sulphur transport(PF04143)	104626
niversal stress protein family...(PF00582)	201256
lutamate-cysteine ligase famil...(PF04107)	125529
Ribosomal protein L22p/L17e(PF00237)	163207
utative peptidoglycan binding ...(PF01471)	79634
Carboxylesterase family(PF00135)	121314
ron/manganese superoxide dismu...(PF00081)	84192
Ribosomal protein L31(PF01197)	129152
yridine nucleotide-disulphide ...(PF00070)	134216
atalytic cysteine-containing C...(PF12631)	99851
nosine-uridine preferring nucl...(PF01156)	138355
GTP-binding GTPase N-terminal(PF13167)	119466
DbpA RNA binding domain   (PF03880)	118929
ibosomal Proteins L2, RNA bind...(PF00181)	139164
Glycosyl transferase family 41(PF13844)	108083
acterial NAD-glutamate dehydro...(PF05088)	354302
rotein of unknown function (DU...(PF06545)	59113
lutathione-dependent formaldeh...(PF04828)	169869
cetyltransferase (GNAT) domain...(PF13302)	214361
emethylmenaquinone methyltrans...(PF03737)	131620
hosphoribosyl-ATP pyrophosphoh...(PF01503)	123521
4Fe-4S dicluster domain(PF13746)	92673
EGF-like domain(PF00008)	29850
Lamin Tail Domain(PF00932)	67238
Ion channel(PF07885)	82695
hermophilic metalloprotease (M...(PF02073)	48844
BRCA1 C Terminus (BRCT) domain(PF00533)	110238
isulphide bond corrector prote...(PF11412)	160763
rotein of unknown function (DU...(PF07631)	75330
denylosuccinate lyase C-termin...(PF08328)	116385
TRCF domain(PF03461)	118693
VWA-like domain (DUF2201)(PF09967)	74076
TFIIB zinc-binding(PF08271)	61308
inged helix-turn-helix DNA-bin...(PF13412)	124557
eta-lactamase superfamily doma...(PF13483)	65387
SmpB protein(PF01668)	114259
ron dependent repressor, N-ter...(PF01325)	58347
ATP-binding region(PF01902)	90487
hosphatidylglycerophosphatase ...(PF04608)	101500
Virulence factor BrkB(PF03631)	152764
tRNA synthetase B5 domain(PF03484)	90621
Acylphosphatase(PF00708)	87801
Acetokinase family(PF00871)	125183
Probable transposase(PF01385)	61879
Ribosomal protein S20(PF01649)	106568
racil phosphoribosyltransferas...(PF14681)	120348
longation factor P (EF-P) OB d...(PF01132)	89678
eRF1 domain 1(PF03463)	73981
ellurite resistance protein Te...(PF05099)	125838
lyoxalase/Bleomycin resistance...(PF13669)	89810
ual specificity phosphatase, c...(PF00782)	93902
ScpA/B protein(PF02616)	132546
HlyD family secretion protein(PF00529)	394345
hage integrase, N-terminal SAM...(PF02899)	149580
Putative esterase(PF00756)	194117
ntracellular septation protein...(PF04279)	156072
lutathione S-transferase, C-te...(PF00043)	219985
adF/BadG/BcrA/BcrD ATPase fami...(PF01869)	64389
Helix-turn-helix domain(PF12833)	406451
Haemolytic domain(PF01809)	121537
Transcriptional regulator(PF02082)	129830
AAA domain(PF13086)	59957
Predicted permease(PF03773)	125994
Guanylyl transferase CofC like(PF01983)	63090
ranslation initiation factor S...(PF01253)	72165
XPG I-region(PF00867)	55787
AAA domain(PF13173)	81505
rchaeal protein of unknown fun...(PF04894)	87325
SbmA/BacA-like family(PF05992)	131902
Amino acid permease(PF00324)	177164
ERAP1-like C-terminal domain(PF11838)	89084
arly transcription elongation ...(PF03439)	42249
Dioxygenase(PF00775)	80340
ibosomal protein L9, C-termina...(PF03948)	84593
Ribosomal protein L31e(PF01198)	39204
UBA/TS-N domain(PF00627)	79373
acterial fructose-1,6-bisphosp...(PF03320)	117827
Ras family(PF00071)	61701
Dihydroneopterin aldolase(PF02152)	146534
ATP synthase subunit D (PF01813)	58120
utative transposase of IS4/5 f...(PF13340)	87705
ADH-ubiquinone oxidoreductase-...(PF10588)	76552
ransmembrane exosortase (Exoso...(PF09721)	84164
Transposase(PF01548)	200188
jgF/chorismate_mutase-like, pu...(PF14588)	98163
NA polymerase III beta subunit...(PF02767)	153416
Peptidyl-tRNA hydrolase PTH2(PF01981)	45037
redicted SPOUT methyltransfera...(PF02590)	117713
ormiminotransferase domain, N-...(PF07837)	52592
dp N-acetylglucosamine O-acylt...(PF13720)	93424
rismane/CO dehydrogenase famil...(PF03063)	47134
Sigma-70 factor, region 1.2(PF00140)	107562
ncharacterized protein conserv...(PF09996)	92522
yruvate kinase, alpha/beta dom...(PF02887)	109191
Zinc finger, C2H2 type(PF00096)	42105
Amidinotransferase(PF02274)	148034
minopeptidase I zinc metallopr...(PF02127)	71268
AIPR protein(PF10592)	60578
DZ domain (Also known as DHR o...(PF00595)	93934
Sulfotransferase domain(PF00685)	110326
lycosyl transferase 4-like dom...(PF13579)	131813
Lipase maturation factor(PF06762)	50955
obalamin synthesis G N-termina...(PF11760)	59151
ell division protein 48 (CDC48...(PF02359)	50017
utative zinc- or iron-chelatin...(PF03692)	118345
Peptidase C1-like family(PF03051)	91124
Beta-propeller repeat(PF06739)	79013
rotein of unknown function DUF...(PF01973)	65810
lycosyl hydrolases family 2, T...(PF02836)	114229
AAA domain(PF13604)	147105
ADH-ubiquinone oxidoreductase-...(PF10589)	91930
acterial RNA polymerase, alpha...(PF03118)	115951
acterial regulatory proteins, ...(PF00440)	272957
MraZ protein(PF02381)	119303
-adenosyl-L-homocysteine hydro...(PF00670)	84253
MFS/sugar transport protein(PF13347)	120010
Sulfurtransferase TusA(PF01206)	121966
BCCT family transporter(PF02028)	344211
Ribosomal protein L10(PF00466)	130541
onooxygenase subunit B protein...(PF04744)	54915
B-fold nucleic acid binding do...(PF13742)	124906
acterial extracellular solute-...(PF13531)	144388
Prenyltransferase-like(PF13249)	87238
ipeptidyl peptidase IV (DPP IV...(PF00930)	130485
Predicted AAA-ATPase(PF09820)	112385
mall subunit of acetolactate s...(PF10369)	88983
ukaryotic and archaeal DNA pri...(PF01896)	72311
Fic/DOC family(PF02661)	86253
ibosomal protein L11, N-termin...(PF03946)	115853
Peptidase family S58 (PF03576)	134129
onserved hypothetical protein ...(PF03601)	75707
ibosomal protein L7Ae/L30e/S12...(PF01248)	58265
Arylsulfotransferase (ASST)(PF05935)	59904
Cupin superfamily protein(PF08007)	129431
FdhD/NarQ family(PF02634)	133862
Urease beta subunit(PF00699)	68205
ype IV leader peptidase family...(PF01478)	75320
Urease, gamma subunit(PF00547)	75322
Copper resistance protein D(PF05425)	83111
omain of unknown function DUF8...(PF01935)	71252
UPF0126 domain(PF03458)	140855
rotein of unknown function (DU...(PF07603)	90361
Peptidase C26(PF07722)	82097
Thymidine kinase(PF00265)	98571
uter membrane protein transpor...(PF03349)	144361
Proline racemase(PF05544)	92628
rotein of unknown function (DU...(PF06155)	93040
ranscription termination facto...(PF02357)	164679
ibosomal protein L9, N-termina...(PF01281)	85521
Ribosomal protein S19(PF00203)	143379
AAA domain(PF13207)	94342
lutamate-ammonia ligase adenyl...(PF03710)	150098
uinolinate phosphoribosyl tran...(PF02749)	97567
omain of unknown function (DUF...(PF13715)	100706
Sigma-70, non-essential region(PF04546)	137147
rotein of unknown function (DU...(PF04367)	102718
Endonuclease I(PF04231)	108237
TPase of unknown function C-te...(PF08438)	62584
lutamyl-tRNAGlu reductase, dim...(PF00745)	74301
od shape-determining protein M...(PF04093)	86633
TP dependent DNA ligase domain...(PF01068)	155014
Rubrerythrin(PF02915)	87967
ranslation initiation factor I...(PF04760)	93857
lavin-binding monooxygenase-li...(PF00743)	148216
omain of unknown function (DUF...(PF09940)	78584
denylosuccinate lyase C-termin...(PF10397)	60940
rotein of unknown function (DU...(PF04458)	10274
Ribosomal protein L35(PF01632)	90836
CheW-like domain(PF01584)	253850
ncharacterised protein family ...(PF03649)	71675
omain of unknown function (DUF...(PF14574)	97112
rnithine cyclodeaminase/mu-cry...(PF02423)	137680
hosphoribosylformylglycinamidi...(PF02700)	64902
Ribosomal protein S6(PF01250)	105237
SecD/SecF GG Motif(PF07549)	111262
KOW motif(PF00467)	96255
ransposase IS116/IS110/IS902 f...(PF02371)	164369
Ribosomal protein S19e(PF01090)	54123
CHAT domain(PF12770)	72224
Ppx/GppA phosphatase family(PF02541)	142073
Alpha-L-fucosidase(PF01120)	66432
roliferating cell nuclear anti...(PF02747)	58751
eptidase M10 serralysin C term...(PF08548)	38222
rokaryotic dksA/traR C4-type z...(PF01258)	72650
Aconitate B N-terminal domain(PF11791)	126525
Ribosomal L25p family(PF01386)	105756
rotein of unknown function (DU...(PF04361)	111388
rotein of unknown function (DU...(PF05684)	54478
denosine-5'-phosphosulfate red...(PF12139)	78773
2,N2-dimethylguanosine tRNA me...(PF02005)	50391
ormamidopyrimidine-DNA glycosy...(PF01149)	128914
acterial regulatory proteins, ...(PF00392)	221067
-phosphogluconate dehydrogenas...(PF00393)	84353
Haem utilisation ChuX/HutX(PF06228)	50879
ntegral membrane protein DUF95...(PF01944)	47491
uccinylglutamate desuccinylase...(PF04952)	227220
eRF1 domain 3(PF03465)	59583
HAD-hyrolase-like(PF13242)	79843
omain of unknown function (DUF...(PF09347)	143412
Zinc-binding dehydrogenase(PF13602)	110265
Bacterial Ig-like domain(PF13205)	76252
NA polymerase II large subunit...(PF03833)	45499
Preprotein translocase subunit(PF02699)	111853
-terminal TM domain of oligope...(PF12911)	93700
acterial trigger factor protei...(PF05698)	92367
O dehydrogenase flavoprotein C...(PF03450)	123824
UreD urease accessory protein(PF01774)	81824
a+ dependent nucleoside transp...(PF07662)	91034
Ribosomal protein L21e(PF01157)	43982
rotein of unknown function (DU...(PF04461)	89918
Ribosomal protein L23(PF00276)	123698
ibosomal protein L7/L12 C-term...(PF00542)	106081
H-domain-like of EngA bacteria...(PF14714)	113294
Calx-beta domain(PF03160)	43383
rotein of unknown function (DU...(PF04472)	45034
Fe-4S double cluster binding d...(PF13484)	74697
XdhC Rossmann domain(PF13478)	142213
Macro domain(PF01661)	57789
SBDS protein C-terminal domain(PF09377)	55209
Chorismate mutase type II(PF01817)	92488
BC-2 family transporter protei...(PF12679)	58021
nfC Barrel sandwich hybrid dom...(PF13375)	69961
Allantoicase repeat(PF03561)	100898
Mga helix-turn-helix domain(PF05043)	12748
Methyltransferase FkbM domain(PF05050)	89586
-Ala-D-Ala carboxypeptidase 3 ...(PF02113)	74161
annosyl-glycoprotein endo-beta...(PF01832)	139651
utative restriction endonuclea...(PF05685)	28305
Matrixin(PF00413)	57183
Cytochrome c554 and c-prime(PF13435)	49645
ntegral membrane protein TerC ...(PF03741)	114372
ibosomal L5P family C-terminus...(PF00673)	143672
Ribosomal protein S16(PF00886)	102281
PIF1-like helicase(PF05970)	60422
OG-Fe(II) oxygenase superfamil...(PF03171)	121379
Ribosomal protein S6e(PF01092)	45275
Nucleoside H+ symporter(PF03825)	98468
RnfH family Ubiquitin(PF03658)	79092
4Fe-4S binding domain(PF00037)	73547
NlpC/P60 family(PF00877)	71059
AAA domain(PF13087)	64698
rotein of unknown function (DU...(PF12228)	85932
Thrombospondin type 1 domain(PF00090)	41577
FD-like [2Fe-2S] binding domai...(PF04324)	96775
CotH protein(PF08757)	44969
Ribosomal protein L44(PF00935)	41954
regnancy-associated plasma pro...(PF05572)	32419
eutral/alkaline non-lysosomal ...(PF04734)	37371
ellulase (glycosyl hydrolase f...(PF00150)	44512
Ribosomal protein S17(PF00366)	105936
QueF-like protein(PF14489)	99542
M61 glycyl aminopeptidase(PF05299)	78729
Cytochrome oxidase subunit II(PF02322)	142615
are lipoprotein A (RlpA)-like ...(PF03330)	79316
Fructosamine kinase(PF03881)	98116
ignal peptidase, peptidase S26...(PF10502)	93211
vrD-like helicase C-terminal d...(PF13538)	103442
TP-dependent Clp protease adap...(PF02617)	97877
HisG, C-terminal domain(PF08029)	48953
Ribosomal L28 family(PF00830)	102517
UreF(PF01730)	53987
omain of unknown function (DUF...(PF13356)	104324
acterial trigger factor protei...(PF05697)	111082
Ribosomal protein S18(PF01084)	90522
rokaryotic homologs of the JAB...(PF14464)	77151
Prefoldin subunit(PF01920)	41450
-adenosylmethionine synthetase...(PF01941)	10522
ncharacterised BCR, YhbC famil...(PF02576)	109153
rotein of unknown function DUF...(PF01989)	46887
ntidote-toxin recognition MazE...(PF04014)	51829
roliferating cell nuclear anti...(PF00705)	54371
ormamidopyrimidine-DNA glycosy...(PF06831)	108276
Sulfotransferase family(PF13469)	73649
rotein of unknown function (DU...(PF05656)	59470
alyl tRNA synthetase tRNA bind...(PF10458)	66186
Glycosyl hydrolases family 16(PF00722)	59055
THUMP domain(PF02926)	76248
Oligopeptidase F(PF08439)	33151
Mitochondrial carrier protein(PF00153)	38256
Thioredoxin-like(PF13899)	113365
CoA-binding domain(PF13727)	88308
ranched-chain amino acid ATP-b...(PF12399)	85953
agnesium chelatase, subunit Ch...(PF13335)	72049
yridoxamine 5'-phosphate oxida...(PF12900)	64374
eIF-6 family(PF01912)	64654
omain of unknown function (DUF...(PF08489)	47258
etopantoate reductase PanE/Apb...(PF02558)	107814
PhnA protein(PF03831)	62105
PPIC-type PPIASE domain(PF00639)	105600
CbiX(PF01903)	73641
rotein of unknown function (DU...(PF04919)	46445
omain of unknown function (DUF...(PF11611)	47239
rokaryotic glutathione synthet...(PF02951)	108264
arboxymuconolactone decarboxyl...(PF02627)	139592
NA mismatch repair protein, C-...(PF01119)	72122
on Willebrand factor type A do...(PF00092)	65128
-terminal domain of 1-Cys pero...(PF10417)	69820
DALR domain(PF09190)	88852
CobN/Magnesium Chelatase(PF02514)	187285
Glycosyl hydrolase family 76 (PF03663)	56466
ncharacterised protein family ...(PF02021)	90227
ytochrome C oxidase subunit II...(PF02790)	79040
rotein of unknown function (DU...(PF07755)	58029
lucosamine-6-phosphate isomera...(PF01182)	90671
Putative heavy-metal-binding(PF01906)	63750
ytochrome c oxidase assembly p...(PF04442)	119814
DEAD_2(PF06733)	92217
Fumarase C C-terminus(PF10415)	76742
NA polymerase III, delta subun...(PF06144)	104403
utA1 divalent ion tolerance pr...(PF03091)	70574
Transcription factor Pcc1(PF09341)	54930
AAA domain(PF13476)	127392
GGDN family(PF05165)	74705
Haemolysin-III related(PF03006)	76148
olysaccharide biosynthesis pro...(PF01943)	84393
GINS complex protein(PF05916)	39841
icotinate phosphoribosyltransf...(PF04095)	51739
F5/8 type C domain(PF00754)	30193
GAF domain(PF13492)	69202
Hsp33 protein(PF01430)	103747
obalamin-independent synthase,...(PF08267)	59282
RadC-like JAB domain(PF04002)	108185
Major capsid protein Gp23(PF07068)	134820
SAF domain(PF08666)	83450
Exonuclease C-terminal(PF08411)	135024
hotosynthesis system II assemb...(PF14870)	76092
CheB methylesterase(PF01339)	145574
Putative transposase(PF04986)	96533
HupF/HypC family(PF01455)	43609
HypF finger(PF07503)	38617
igma-54 factor, core binding d...(PF04963)	102217
Putative snoRNA binding domain(PF01798)	41803
emimethylated DNA-binding prot...(PF08755)	92270
urface presentation of antigen...(PF01052)	77892
isA bacterial checkpoint contr...(PF02457)	50055
Peptidase family S51(PF03575)	74279
Homeodomain-like domain(PF13565)	41458
ouble-stranded RNA binding mot...(PF00035)	72565
Sigma-70 factor, region 1.1(PF03979)	81592
CcmE(PF03100)	130156
redicted membrane protein (DUF...(PF09997)	61607
Ribosomal protein L34(PF00468)	81701
oenzyme PQQ synthesis protein ...(PF05402)	45229
