pfam	count
Domain of unknown function (DUF...(PF13709)	1487
TIM-barrel signal transduction ...(PF09370)	1486
Arginine-tRNA-protein transfera...(PF04377)	1485
RDD family(PF06271)	1479
zinc-ribbon domain(PF13240)	1477
Domain of unknown function (DUF...(PF11867)	1473
Chorismate lyase(PF04345)	1471
Tubulin C-terminal domain(PF03953)	1469
Ribulose bisphosphate carboxyla...(PF00101)	1469
Organic solvent tolerance prote...(PF04453)	1466
C-terminal domain on CstA (DUF4...(PF13722)	1458
Glycosyl hydrolases family 16(PF00722)	1456
AAA domain(PF13671)	1455
Isocitrate dehydrogenase kinase...(PF06315)	1451
LemA family(PF04011)	1450
Protein of unknown function (DU...(PF11306)	1449
2'-deoxycytidine 5'-triphosphat...(PF06559)	1449
HupF/HypC family(PF01455)	1446
RnfC Barrel sandwich hybrid dom...(PF13375)	1445
Possible Fer4-like domain in RN...(PF04068)	1445
PTS HPr component phosphorylati...(PF00381)	1440
Putative transposase(PF04986)	1438
Serine dehydratase beta chain(PF03315)	1438
Haloacid dehalogenase-like hydr...(PF13344)	1437
Domain of unknown function (DUF...(PF06452)	1433
Predicted membrane protein (DUF...(PF09997)	1431
Tubulin-tyrosine ligase family(PF03133)	1423
Eukaryotic elongation factor 5A...(PF01287)	1422
Phosphoenolpyruvate carboxykina...(PF00821)	1420
Predicted small integral membra...(PF09928)	1417
Cobalamin biosynthesis protein ...(PF06213)	1415
FHA domain(PF00498)	1414
Bacterial protein of unknown fu...(PF05987)	1396
Endonuclease V(PF04493)	1393
Polyketide synthase dehydratase...(PF14765)	1392
RNA 2'-O ribose methyltransfera...(PF08032)	1390
Sucrase/ferredoxin-like(PF06999)	1390
Scavenger mRNA decapping enzyme...(PF11969)	1387
Two component regulator propell...(PF07494)	1386
Protein of unknown function (DU...(PF04577)	1385
Bacterial regulatory proteins, ...(PF00356)	1374
2'-5' RNA ligase superfamily(PF13563)	1371
Hsp33 protein(PF01430)	1363
Thioredoxin(PF13743)	1356
AsnC-type helix-turn-helix doma...(PF13404)	1353
CheR methyltransferase, SAM bin...(PF01739)	1352
FIST N domain(PF08495)	1347
Putative Ig domain(PF05345)	1344
Transposase IS116/IS110/IS902 f...(PF02371)	1343
RIO1 family(PF01163)	1341
Mut7-C RNAse domain(PF01927)	1339
Hydroxyneurosporene synthase (C...(PF07143)	1338
tRNA ribose 2'-O-methyltransfer...(PF01994)	1334
C-terminal topoisomerase domain...(PF14370)	1329
Ubiquitin-conjugating enzyme(PF00179)	1327
Domain of unknown function DUF8...(PF01930)	1319
CRISPR associated protein Cas1(PF01867)	1317
Stringent starvation protein B(PF04386)	1315
Domain of unknown function (DUF...(PF14311)	1315
Sugar-specific transcriptional ...(PF01978)	1314
Bacterial transcriptional regul...(PF01614)	1314
SecE/Sec61-gamma subunits of pr...(PF00584)	1314
Putative FMN-binding domain(PF04299)	1312
Olfactory receptor(PF13853)	1304
Putative 2OG-Fe(II) oxygenase(PF13759)	1304
Protein of unknown function (DU...(PF12073)	1303
HTH domain(PF08279)	1296
Putative F0F1-ATPase subunit (A...(PF09527)	1295
Bacterial protein of unknown fu...(PF05787)	1292
Deoxynucleoside kinase(PF01712)	1291
Lipid A Biosynthesis N-terminal...(PF07578)	1290
PhnA protein(PF03831)	1290
Mannitol dehydrogenase C-termin...(PF08125)	1290
Protein of unknown function (DU...(PF12447)	1287
Bacterial phospho-glucose isome...(PF10432)	1286
Putative transposase DNA-bindin...(PF07282)	1281
Myosin head (motor domain)(PF00063)	1280
Predicted membrane-bound metal-...(PF04307)	1279
Protein of unknown function (DU...(PF12048)	1276
Receptor family ligand binding ...(PF01094)	1275
P-loop ATPase protein family(PF03668)	1274
Protein tyrosine kinase(PF07714)	1269
RNA polymerase Rpb2, domain 5(PF04567)	1267
Domain of unknown function DUF1...(PF01982)	1267
Cytochrome oxidase subunit II(PF02322)	1265
Sporulation related domain(PF05036)	1264
Ribbon-helix-helix protein, cop...(PF01402)	1264
Protein of unknown function (DU...(PF04463)	1259
FecR protein(PF04773)	1258
DUF35 OB-fold domain(PF01796)	1258
Protein of unknown function (DU...(PF04285)	1257
PA domain(PF02225)	1257
Cysteine-rich CPXCG(PF14255)	1256
Phage integrase SAM-like domain...(PF13102)	1255
Ring finger domain(PF13639)	1255
Tryptophan 2,3-dioxygenase(PF03301)	1252
Domain of unknown function (DUF...(PF11946)	1252
ABC-type uncharacterized transp...(PF09822)	1250
PrkA serine protein kinase C-te...(PF06798)	1249
AP endonuclease family 2 C term...(PF07582)	1244
Ribosomal protein S28e(PF01200)	1241
YicC-like family, N-terminal re...(PF03755)	1241
Short C-terminal domain(PF09851)	1238
Chalcone and stilbene synthases...(PF00195)	1236
Acetyltransferase (GNAT) domain...(PF13420)	1233
Protein of unknown function (DU...(PF11127)	1231
DDE superfamily endonuclease(PF13359)	1226
Domain of unknown function (DUF...(PF13387)	1224
NDP-hexose 2,3-dehydratase(PF03559)	1224
Formate/nitrite transporter(PF01226)	1223
Nicotinate phosphoribosyltransf...(PF04095)	1221
Transcriptional regulator PadR-...(PF03551)	1218
Acetyl xylan esterase (AXE1)(PF05448)	1216
Exonuclease VII small subunit(PF02609)	1215
Patched family(PF02460)	1207
Peptidase C1-like family(PF03051)	1206
Nucleoside H+ symporter(PF03825)	1204
Archease protein family (MTH159...(PF01951)	1204
Domain of unknown function DUF7...(PF01910)	1204
Domain of unknown function (DUF...(PF11842)	1203
3-beta hydroxysteroid dehydroge...(PF01073)	1203
FCD domain(PF07729)	1199
TAT (twin-arginine translocatio...(PF10518)	1199
PD-(D/E)XK nuclease family tran...(PF12784)	1197
UDP-glucoronosyl and UDP-glucos...(PF00201)	1194
PQ loop repeat (PF04193)	1193
Protein of unknown function (DU...(PF11175)	1190
Formiminotransferase domain, N-...(PF07837)	1189
Arginine-tRNA-protein transfera...(PF04376)	1182
Domain of unknown function (DUF...(PF03928)	1181
AKAP7 2'5' RNA ligase-like doma...(PF10469)	1179
Mga helix-turn-helix domain(PF05043)	1175
Fibrobacter succinogenes major ...(PF09603)	1173
Iron-sulfur cluster binding dom...(PF10418)	1170
Cephalosporin hydroxylase(PF04989)	1170
CagA exotoxin(PF03507)	1169
YHYH protein(PF14240)	1168
Protein of unknown function (DU...(PF04242)	1168
ADP-ribosylation factor family(PF00025)	1166
Helix-hairpin-helix containing ...(PF14490)	1165
Flagellar hook-basal body compl...(PF02049)	1164
ResB-like family (PF05140)	1162
Putative sugar-binding domain(PF04198)	1160
Alpha amylase, C-terminal all-b...(PF02806)	1160
CotH protein(PF08757)	1160
Protein of unknown function (DU...(PF12007)	1154
ChaC-like protein(PF04752)	1153
Endonuclease-reverse transcript...(PF14529)	1149
Ribosomal protein S27(PF01667)	1147
Arsenical pump membrane protein...(PF02040)	1146
IG-like fold at C-terminal of F...(PF11614)	1143
SAM dependent carboxyl methyltr...(PF03492)	1142
Ribosomal S13/S15 N-terminal do...(PF08069)	1142
Peptidase M15 (PF08291)	1142
DMSO reductase anchor subunit (...(PF04976)	1140
Microvirus lysis protein (E), C...(PF04517)	1138
Beta-lactamase enzyme family(PF13354)	1132
NOSIC (NUC001) domain(PF08060)	1129
Plasmid stabilisation system pr...(PF05016)	1129
Domain of unknown function (DUF...(PF13763)	1123
Flavinator of succinate dehydro...(PF03937)	1122
Protein of unknown function (DU...(PF11026)	1121
Glucose-6-phosphate dehydrogena...(PF02781)	1121
Retinal pigment epithelial memb...(PF03055)	1118
Peptidase dimerisation domain(PF07687)	1116
Snf7(PF03357)	1113
Ribonuclease B OB domain(PF08206)	1113
Protein of unknown function (DU...(PF05661)	1110
Eukaryotic-type carbonic anhydr...(PF00194)	1106
Uncharacterized conserved prote...(PF09848)	1106
Bax inhibitor 1 like (PF12811)	1106
CYTH domain(PF01928)	1105
WxcM-like, C-terminal (PF05523)	1104
HopJ type III effector protein(PF08888)	1104
PIN domain(PF13638)	1101
3-hydroxyanthranilic acid dioxy...(PF06052)	1100
Hydrolytic ATP binding site of ...(PF12774)	1099
MOSC N-terminal beta barrel dom...(PF03476)	1097
Domain of unknown function (DUF...(PF13948)	1095
AN1-like Zinc finger(PF01428)	1090
Flagellar basal body protein Fl...(PF07559)	1089
Rhodopirellula transposase DDE ...(PF07592)	1088
Ribosomal L40e family(PF01020)	1087
Transposase(PF01610)	1082
Sirohaem synthase dimerisation ...(PF10414)	1079
Group II intron, maturase-speci...(PF08388)	1077
Immune inhibitor A peptidase M6...(PF05547)	1077
Glucuronate isomerase(PF02614)	1075
Stress responsive A/B Barrel Do...(PF07876)	1067
Sec61beta family(PF03911)	1067
Protein of unknown function (DU...(PF07510)	1064
Helix-turn-helix domain(PF13936)	1064
D-aminoacylase, C-terminal regi...(PF07908)	1063
Spt4/RpoE2 zinc finger(PF06093)	1063
Domain of unknown function (DUF...(PF13438)	1063
RimM N-terminal domain(PF01782)	1058
Bacterial SH3 domain(PF08239)	1051
Protein of unknown function (DU...(PF11174)	1050
Putative heavy-metal-binding(PF01906)	1050
Helix-hairpin-helix motif(PF12836)	1049
Protein of unknown function (DU...(PF06945)	1047
Glycosyl hydrolases family 31 (PF01055)	1045
Domain of unknown function (DUF...(PF13937)	1044
Mitochondrial biogenesis AIM24(PF01987)	1041
Reductive dehalogenase subunit(PF13486)	1041
Alkaline phosphatase(PF00245)	1035
Glucose-regulated metallo-pepti...(PF06167)	1034
HRDC domain(PF00570)	1032
Recombination protein O C termi...(PF02565)	1032
MYND finger(PF01753)	1030
MlrC C-terminus(PF07171)	1028
Metal-sensitive transcriptional...(PF02583)	1027
Cobalamin biosynthesis central ...(PF11761)	1027
Putative glycosyl hydrolase of ...(PF07944)	1027
60s Acidic ribosomal protein(PF00428)	1026
Domain of unknown function (DUF...(PF14793)	1022
DinB family(PF05163)	1022
Polyphosphate kinase middle dom...(PF02503)	1017
ORF6N domain(PF10543)	1017
Predicted membrane protein (DUF...(PF09834)	1016
YbbR-like protein(PF07949)	1016
Scavenger receptor cysteine-ric...(PF00530)	1010
Ribosomal L39 protein(PF00832)	1009
DNA directed RNA polymerase, 7 ...(PF03604)	1006
Methyl-viologen-reducing hydrog...(PF02662)	1005
Family of unknown function (DUF...(PF05153)	1005
Branched-chain amino acid trans...(PF05437)	1004
Chalcone and stilbene synthases...(PF02797)	1003
Domain of unknown function (DUF...(PF11892)	1002
Processivity clamp loader gamma...(PF14840)	1001
Putative neutral zinc metallope...(PF04298)	1000
Ribosomal protein L24e(PF01246)	1000
Protein of unknown function (DU...(PF05673)	998
PAS fold(PF08447)	998
ABC-2 family transporter protei...(PF12679)	994
Penicillin-binding protein 5, C...(PF07943)	991
Motility related/secretion prot...(PF14349)	990
Uncharacterised protein family ...(PF03695)	988
DAK2 domain(PF02734)	983
Proteasome subunit A N-terminal...(PF10584)	983
Sortase family(PF04203)	981
RHS Repeat(PF05593)	980
Cobalamin synthesis protein cob...(PF07683)	980
Membrane fusogenic activity(PF04380)	979
HD domain(PF13487)	978
GH3 auxin-responsive promoter(PF03321)	977
Neutral/alkaline non-lysosomal ...(PF04734)	975
ATP:guanido phosphotransferase,...(PF00217)	973
Putative ATP-dependent Lon prot...(PF13337)	969
Glycerate kinase family(PF02595)	962
DsrH like protein(PF04077)	960
Glycosyl transferase family 11(PF01531)	955
Alpha mannosidase, middle domai...(PF09261)	952
Putative metal-binding domain o...(PF12156)	952
Domain of unknown function (DUF...(PF09861)	950
Polysaccharide lyase(PF14099)	947
Phage tail sheath protein(PF04984)	946
Protein of unknown function (DU...(PF04458)	944
Nucleolar RNA-binding protein, ...(PF04135)	944
Serine dehydrogenase proteinase...(PF01972)	942
Hydroxyphenylpyruvate dioxygena...(PF14696)	942
Protein of unknown function (DU...(PF12525)	942
Planctomycete cytochrome C(PF07635)	940
Sensor_kinase_SpoOB-type, alpha...(PF14689)	938
BMC domain(PF00936)	938
Acyl CoA binding protein(PF00887)	937
Tricorn protease C1 domain(PF14684)	936
Family of unknown function (DUF...(PF04366)	935
Protein of unknown function (DU...(PF07627)	935
Thrombospondin type 1 domain(PF00090)	934
Histidine kinase(PF07730)	932
AMP-binding enzyme C-terminal d...(PF14535)	931
Patch-forming domain C2 of tRNA...(PF14810)	930
Terminase small subunit (PF03592)	929
Uncharacterised protein family ...(PF06792)	929
Uncharacterized protein conserv...(PF09903)	929
YcfA-like protein(PF07927)	929
Erythromycin esterase(PF05139)	921
OstA-like protein(PF03968)	920
Glycosyl transferase 4-like(PF13477)	917
Anaphase-promoting complex, cyc...(PF12895)	912
Ribosomal protein S27a(PF01599)	911
Predicted integral membrane pro...(PF09955)	910
Ribosomal protein S30(PF04758)	910
Ubiquitinol-cytochrome C reduct...(PF10399)	902
Preprotein translocase subunit ...(PF02556)	899
Putative Fe-S cluster(PF04060)	897
ACT domain(PF13291)	894
Protein of unknown function (DU...(PF11249)	891
Papillomavirus helicase(PF00519)	890
Ceramidase(PF05875)	887
Protein metal binding site(PF11617)	884
Tetratricopeptide repeat(PF13371)	880
mce related protein(PF02470)	879
AsmA-like C-terminal region(PF13502)	873
Putative zinc binding domain(PF08421)	873
Conserved hypothetical ATP bind...(PF03029)	867
MltA specific insert domain(PF03562)	864
RQC domain(PF09382)	862
Protein of unknown function (DU...(PF05114)	861
MIT (microtubule interacting an...(PF04212)	861
5' nucleotidase, deoxy (Pyrimid...(PF06941)	860
Rieske-like [2Fe-2S] domain(PF13806)	857
Uncharacterized protein family ...(PF01205)	856
Pregnancy-associated plasma pro...(PF05572)	848
Divergent polysaccharide deacet...(PF04748)	848
Divergent AAA domain(PF04326)	846
Glycosyl hydrolase family 57(PF03065)	843
Polymerase A arginine-rich C-te...(PF12626)	842
Paraquat-inducible protein A(PF04403)	841
Poly-beta-hydroxybutyrate polym...(PF07167)	840
Plug domain of Sec61p(PF10559)	839
Probable cobalt transporter sub...(PF09489)	839
SRP19 protein(PF01922)	833
Oxygen tolerance(PF13584)	831
Protein of unknown function (DU...(PF11751)	829
Plasmid maintenance system kill...(PF05015)	829
DNA/RNA non-specific endonuclea...(PF01223)	828
Recombination protein O N termi...(PF11967)	826
IclR helix-turn-helix domain(PF09339)	826
Putative exonuclease SbcCD, C s...(PF13558)	825
DNA polymerase II large subunit...(PF03833)	824
Histidine kinase-like ATPase do...(PF13581)	820
Immunoglobulin I-set domain(PF07679)	820
S-adenosylmethionine synthetase...(PF01941)	818
Vitamin K-dependent gamma-carbo...(PF05090)	815
Protein of unknown function (DU...(PF11028)	814
Putative amidotransferase(PF13278)	811
Protein of unknown function (DU...(PF11066)	811
RuvA, C-terminal domain(PF07499)	809
haemagglutination activity doma...(PF05860)	806
Amiloride-sensitive sodium chan...(PF00858)	804
TilS substrate C-terminal domai...(PF11734)	803
HemN C-terminal domain(PF06969)	802
Domain of unknown function (DUF...(PF04015)	800
Domain of unknown function (DUF...(PF12100)	797
Copper/zinc superoxide dismutas...(PF00080)	795
Glycosyl hydrolases family 18(PF00704)	793
Autotransporter-associated beta...(PF12951)	792
KH domain(PF13083)	792
Natural resistance-associated m...(PF01566)	789
P-loop containing dynein motor ...(PF12780)	789
PglZ domain(PF08665)	788
Domain of unknown function (DUF...(PF08897)	786
Ethylbenzene dehydrogenase(PF09459)	786
Uncharacterized protein conserv...(PF09838)	786
Domain of unknown function (DUF...(PF04087)	786
FixH(PF05751)	784
Protein of unknown function (DU...(PF11845)	782
P-loop containing dynein motor ...(PF12775)	781
ANTAR domain(PF03861)	774
Lipopolysaccharide-assembly, Lp...(PF06835)	769
Eukaryotic translation initiati...(PF07541)	767
Mannitol dehydrogenase Rossmann...(PF01232)	767
GntP family permease(PF02447)	762
Domain of unknown function (DUF...(PF08338)	762
Protein of unknown function (DU...(PF04480)	761
Nitrile hydratase beta subunit(PF02211)	760
Tim44-like domain(PF04280)	758
Phage integrase, N-terminal SAM...(PF13495)	757
Homeodomain-like domain(PF13384)	757
GyrI-like small molecule bindin...(PF06445)	757
NRDE protein(PF05742)	755
Domain of unknown function (DUF...(PF14316)	752
Uncharacterised ACR, YggU famil...(PF02594)	752
Putative bacterial sensory tran...(PF10722)	752
Nucleotidyltransferase substrat...(PF08780)	752
Helicase(PF02689)	751
Protein of unknown function (DU...(PF04430)	747
SmpA / OmlA family(PF04355)	747
Protein of unknown function (DU...(PF09674)	742
O-antigen ligase like membrane ...(PF13425)	740
Protein of unknown function (DU...(PF04286)	739
Outer membrane lipoprotein carr...(PF03548)	739
Histidine kinase(PF07568)	739
Peptidase M10 serralysin C term...(PF08548)	738
Initiation factor eIF2 gamma, C...(PF09173)	737
PAS fold(PF08448)	737
Glycine/sarcosine/betaine reduc...(PF07355)	735
EGF-like domain(PF00008)	732
Rubredoxin(PF00301)	732
Capsule polysaccharide biosynth...(PF05159)	730
Protein of unknown function (DU...(PF07786)	728
Domain of unknown function (DU1...(PF08818)	728
Flagellar protein FliS(PF02561)	726
EF-1 guanine nucleotide exchang...(PF00736)	726
MerT mercuric transport protein...(PF02411)	726
Uncharacterized protein conserv...(PF09957)	725
YceI-like domain(PF04264)	721
Protein of unknown function (DU...(PF06537)	720
Antitoxin Phd_YefM, type II tox...(PF02604)	719
MatK/TrnK amino terminal region...(PF01824)	716
Desulfoferrodoxin(PF01880)	715
Uncharacterised protein family ...(PF03681)	714
AFG1-like ATPase(PF03969)	713
Uncharacterized protein conserv...(PF09866)	712
Protein of unknown function (DU...(PF12006)	712
Glutaminase(PF04960)	711
Protein of unknown function (DU...(PF07631)	710
Gram-negative bacterial TonB pr...(PF03544)	710
Domain of unknown function (DUF...(PF14340)	710
Flagellar assembly protein FliH...(PF02108)	709
S-Ribosylhomocysteinase (LuxS)(PF02664)	709
Zinc finger, C3HC4 type (RING f...(PF13920)	708
Peptidase family M49(PF03571)	707
Major capsid protein Gp23(PF07068)	706
Galactose oxidase, central doma...(PF13418)	703
ATP synthase, Delta/Epsilon cha...(PF00401)	702
MAM domain(PF00629)	694
TerD domain(PF02342)	694
Septum formation inhibitor MinC...(PF03775)	693
Formiminotransferase domain(PF02971)	692
Acyl-coenzyme A:6-aminopenicill...(PF03417)	690
Phosphate-selective porin O and...(PF07396)	690
3D domain(PF06725)	689
Mut7-C ubiquitin(PF14451)	688
SAF-like(PF13144)	688
Type I restriction enzyme R pro...(PF13588)	687
Protein of unknown function (DU...(PF04332)	685
Protein of unknown function (DU...(PF04465)	685
Crp-like helix-turn-helix domai...(PF13545)	684
Trans-2-enoyl-CoA reductase cat...(PF12241)	684
Putative RNA methylase family U...(PF01170)	682
Calcium-binding EGF domain(PF07645)	681
LytTr DNA-binding domain(PF04397)	681
EcoEI R protein C-terminal(PF08463)	680
HNH endonuclease(PF13392)	679
O-methyltransferase(PF00891)	678
HECT-domain (ubiquitin-transfer...(PF00632)	677
Formiminotransferase-cyclodeami...(PF04961)	677
Iron-sulphur cluster assembly(PF04384)	677
Archaeal ATPase(PF01637)	676
Cysteine-rich CWC(PF14375)	674
Bacteriophage Lambda NinG prote...(PF05766)	674
Cytosol aminopeptidase family, ...(PF02789)	673
Uncharacterized protein conserv...(PF09863)	672
Adaptin N terminal region(PF01602)	671
Isoprenylcysteine carboxyl meth...(PF04140)	669
PHP-associated(PF13263)	668
Virulence factor(PF13769)	668
L1 transposable element(PF02994)	666
D-ala-D-ala dipeptidase(PF01427)	666
Methyltransferase domain(PF08242)	665
Protein of unknown function (DU...(PF04359)	664
SusD family(PF07980)	664
Elongation factor SelB, winged ...(PF09107)	662
Protease prsW family(PF13367)	659
Uncharacterized protein conserv...(PF09923)	659
Anion-transporting ATPase(PF02374)	656
SurA N-terminal domain(PF13624)	656
Protein of unknown function (DU...(PF04010)	653
Domain of unknown function (DUF...(PF14385)	652
Ferrous iron transport protein ...(PF07664)	651
Protein of unknown function (DU...(PF12112)	648
Domain of unknown function (DUF...(PF14241)	648
Putative transmembrane protein ...(PF09656)	647
Protein of unknown function (DU...(PF09722)	647
Hydrogenase maturation protease...(PF01750)	644
Transposase zinc-binding domain...(PF14319)	644
LVIVD repeat(PF08309)	644
Protein of unknown function (DU...(PF11164)	642
Uncharacterized conserved prote...(PF09905)	639
Periplasmic copper-binding prot...(PF05048)	638
Peptidase family S49 N-terminal...(PF08496)	638
Cobalt uptake substrate-specifi...(PF01891)	637
ATP-binding dynein motor region...(PF12781)	637
Transposase(PF01710)	628
Polyphosphate kinase N-terminal...(PF13089)	627
Uncharacterised protein family ...(PF05728)	625
Sulfotransferase family(PF03567)	624
Protein of unknown function (DU...(PF07596)	623
PQQ enzyme repeat(PF01011)	622
RAMP superfamily(PF03787)	621
Na+/H+ ion antiporter subunit(PF01899)	620
Glycosyl hydrolases family 15(PF00723)	619
SAM-dependent RNA methyltransfe...(PF09936)	617
Protein of unknown function DUF...(PF01934)	616
Serpin (serine protease inhibit...(PF00079)	616
Glucokinase(PF02685)	615
Bacteriophage T4-like capsid as...(PF07230)	615
Arylsulfotransferase (ASST)(PF14269)	615
Zinc ribbon domain(PF09723)	611
Domain of unknown function (DUF...(PF09317)	608
UDP-3-O-[3-hydroxymyristoyl] gl...(PF04613)	605
Fe-S metabolism associated doma...(PF02657)	604
Ferric reductase like transmemb...(PF01794)	602
TIR domain(PF13676)	602
Glutamine cyclotransferase(PF05096)	601
Glycosyl-hydrolase 97 N-termina...(PF14508)	600
HrcA protein C terminal domain(PF01628)	598
TM2 domain(PF05154)	595
Phosphate-starvation-inducible ...(PF06146)	595
Tex-like protein N-terminal dom...(PF09371)	593
Acetyltransferase (GNAT) domain...(PF13444)	590
Metallo-peptidase family M12B R...(PF13574)	589
Class III cytochrome C family(PF02085)	589
Domain of unknown function (DUF...(PF09369)	588
Male sterility protein(PF07993)	588
PhoPQ-activated pathogenicity-r...(PF10142)	587
Protein of unknown function DUF...(PF01937)	586
Conserved hypothetical protein ...(PF09365)	586
PSP1 C-terminal conserved regio...(PF04468)	582
Toprim-like(PF13155)	582
CUB domain(PF00431)	582
SCP-2 sterol transfer family(PF02036)	577
Domain of unknown function(DUF2...(PF11074)	577
Dynamin family(PF00350)	576
Protein of unknown function (DU...(PF11821)	576
Glycosyl Hydrolase Family 88(PF07470)	575
Domain of unknown function (DUF...(PF04041)	575
ERF superfamily(PF04404)	573
Protein of unknown function (DU...(PF07090)	571
Protein of unknown function (DU...(PF08011)	568
Uncharacterized protein conserv...(PF10021)	568
IS66 Orf2 like protein(PF05717)	567
UDP-galactopyranose mutase(PF03275)	566
HNH endonuclease(PF13391)	564
Tn3 transposase DDE domain(PF01526)	563
Phage capsid family (PF05065)	562
Domain related to MnhB subunit ...(PF04039)	558
Protein of unknown function (DU...(PF06032)	555
Peptidase family C69(PF03577)	552
Na(+)-translocating NADH-quinon...(PF05896)	551
Calx-beta domain(PF03160)	550
Protein of unknown function (DU...(PF06966)	546
Iron-containing redox enzyme(PF14518)	544
DHHC palmitoyltransferase(PF01529)	544
Predicted periplasmic protein (...(PF09992)	543
NosL(PF05573)	542
TfoX N-terminal domain(PF04993)	541
Protein of unknown function, DU...(PF04657)	538
PhnA Zinc-Ribbon (PF08274)	538
Flavodoxin-like fold(PF02525)	536
S-adenosyl-L-methionine-depende...(PF05430)	536
Dynein heavy chain, N-terminal ...(PF08393)	535
Biopterin-dependent aromatic am...(PF00351)	533
LppC putative lipoprotein(PF04348)	533
WYL domain(PF13280)	532
Glycosyl hydrolases family 43(PF04616)	531
Flagellar basal body-associated...(PF03748)	528
Protein of unknown function (DU...(PF07602)	527
Bacterial Ig-like domain (group...(PF02368)	527
Positive regulator of sigma(E),...(PF04246)	526
Flagellar hook-associated prote...(PF07195)	526
ATPase MipZ(PF09140)	525
Glycosyl hydrolases family 2(PF00703)	525
Biotin protein ligase C termina...(PF02237)	523
Domain of unknown function (DUF...(PF11870)	522
Vps4 C terminal oligomerisation...(PF09336)	522
Domain of unknown function (DUF...(PF13776)	521
Glutathione S-transferase, C-te...(PF14497)	520
Large eukaryotic DNA virus majo...(PF04451)	519
L-lactate permease(PF02652)	519
Sirohaem biosynthesis protein c...(PF14824)	519
Plasmid encoded toxin Txe(PF06769)	518
Thioredoxin domain(PF13192)	517
Bacterial-like globin(PF01152)	516
Protein of unknown function, DU...(PF04214)	514
Malate:quinone oxidoreductase (...(PF06039)	513
Glutamine amidotransferases cla...(PF13230)	512
Protein-tyrosine phosphatase(PF00102)	511
N-terminal domain of cytochrome...(PF14715)	510
Putative serine dehydratase dom...(PF14031)	510
Bacterial Na+/H+ antiporter B (...(PF06450)	510
Eukaryotic aspartyl protease(PF00026)	509
Chitobiase/beta-hexosaminidase ...(PF03174)	509
DDE superfamily endonuclease(PF13546)	508
Cysteine-rich secretory protein...(PF00188)	508
RelB antitoxin(PF04221)	507
KAP family P-loop domain(PF07693)	506
PrpF protein(PF04303)	506
Domain of unknown function (DUF...(PF04027)	505
Helicase associated domain (HA2...(PF04408)	500
Glycosyl transferase WecB/TagA/...(PF03808)	500
Calpain family cysteine proteas...(PF00648)	499
SPFH domain-Band 7 family(PF13421)	498
Type II secretion system (T2SS)...(PF05157)	497
Phosphotriesterase family(PF02126)	495
Cysteine rich repeat(PF02363)	495
DnaB-helicase binding domain of...(PF10410)	495
Transposase IS4(PF13843)	494
Protein of unknown function (DU...(PF06853)	491
HxxPF-repeated domain(PF13745)	491
Low-density lipoprotein recepto...(PF00057)	491
Domain of unknown function (DUF...(PF11898)	490
Tetrahydrodipicolinate N-succin...(PF14790)	490
Helicase associated domain(PF03457)	489
Peptidase family M13(PF01431)	488
DeoR C terminal sensor domain(PF00455)	488
Restriction endonuclease(PF13156)	488
Tetratricopeptide repeat(PF13429)	484
Phage derived protein Gp49-like...(PF05973)	483
Aspartyl protease(PF13650)	483
Hydrogenase expression/synthesi...(PF01155)	482
Domain of unknown function (DUF...(PF04075)	481
Protein of unknown function (DU...(PF07286)	480
Transmembrane amino acid transp...(PF01490)	479
Copper amine oxidase, enzyme do...(PF01179)	479
YcaO-like family(PF02624)	478
Chain length determinant protei...(PF02706)	478
Histidine kinase(PF06580)	477
FliW protein(PF02623)	476
MT-A70 (PF05063)	476
HPr Serine kinase C-terminal do...(PF07475)	475
Virulence protein RhuM family(PF13310)	474
6-O-methylguanine DNA methyltra...(PF02870)	472
Domain of unknown function (DUF...(PF12038)	472
Gram-negative porin(PF13609)	471
Peptidase M60-like family(PF13402)	470
Bacteriophage head to tail conn...(PF12236)	470
Indoleamine 2,3-dioxygenase(PF01231)	469
NACHT domain(PF05729)	469
Holliday-junction resolvase-lik...(PF14639)	469
Domain of unknown function (DUF...(PF14347)	468
C-terminal region of aryl-sulfa...(PF14707)	467
zinc-ribbon domain(PF13719)	466
Glycosyl hydrolase family 65, N...(PF14498)	465
Fcf1(PF04900)	464
Uncharacterised protein family ...(PF01980)	464
HxlR-like helix-turn-helix(PF01638)	464
Microtubule-binding stalk of dy...(PF12777)	462
Domain of unknown function (DUF...(PF08768)	461
Flagellar hook-length control p...(PF02120)	460
Phage lysozyme(PF00959)	459
Protein of unknwon function (DU...(PF11753)	459
Phosphatidylinositol 3- and 4-k...(PF00454)	458
AAA domain(PF13514)	458
3-demethylubiquinone-9 3-methyl...(PF06983)	454
Domain of unknown function (DUF...(PF13244)	453
YdjC-like protein(PF04794)	453
D-aminopeptidase(PF04951)	448
Protein of unknown function (DU...(PF06127)	447
Na+/H+ antiporter subunit(PF03334)	447
Protein of unknown function DUF...(PF01861)	446
Nucleotidyl transferase of unkn...(PF08843)	446
Protein of unknown function DUF...(PF01939)	445
Oligonucleotide/oligosaccharide...(PF07717)	445
Helix-turn-helix domain, rpiR f...(PF01418)	444
7TM diverse intracellular signa...(PF07695)	444
UTRA domain(PF07702)	444
FAD-NAD(P)-binding(PF13454)	443
Ferredoxin thioredoxin reductas...(PF02943)	443
Thioesterase-like superfamily(PF13622)	442
Bacterial SH3 domain(PF06347)	442
