pfam	count
Cell cycle protein(PF01098)	3
Prolipoprotein diacylglyceryl t...(PF01790)	3
Domain of unknown function (DUF...(PF13715)	3
Competence protein(PF03772)	3
Ribosomal protein S3, C-termina...(PF00189)	3
MutS domain II(PF05188)	3
Poly A polymerase head domain(PF01743)	3
Archaeal protein of unknown fun...(PF04895)	3
Methyladenine glycosylase(PF03352)	3
Carboxypeptidase regulatory-lik...(PF13620)	3
Uncharacterized protein family ...(PF02130)	3
DisA bacterial checkpoint contr...(PF02457)	3
tRNA nucleotidyltransferase, se...(PF09249)	3
Clp amino terminal domain(PF02861)	3
recA bacterial DNA recombinatio...(PF00154)	3
Homocysteine S-methyltransferas...(PF02574)	3
C-terminal domain of 1-Cys pero...(PF10417)	3
Domain of unknown function (DUF...(PF04041)	3
Acetamidase/Formamidase family(PF03069)	3
Conserved hypothetical ATP bind...(PF03029)	3
Thymidylate kinase(PF02223)	3
LamB/YcsF family(PF03746)	3
L-rhamnose-proton symport prote...(PF06379)	3
PAS fold(PF08447)	3
Ribosomal protein L23(PF00276)	3
AsnC family(PF01037)	3
K+ potassium transporter(PF02705)	3
Methyltransferase domain(PF13489)	3
Mandelate racemase / muconate l...(PF01188)	3
Glycosyl transferase family, he...(PF02885)	3
PcrB family(PF01884)	3
Protein of unknown function (DU...(PF04461)	3
PDZ domain (Also known as DHR o...(PF00595)	3
GAF domain(PF13492)	3
D-isomer specific 2-hydroxyacid...(PF02826)	3
Cobalt uptake substrate-specifi...(PF01891)	3
Tetraacyldisaccharide-1-P 4'-ki...(PF02606)	3
Activator of Hsp90 ATPase homol...(PF08327)	3
Shwachman-Bodian-Diamond syndro...(PF01172)	3
AAA domain(PF13238)	3
Glyceraldehyde 3-phosphate dehy...(PF00044)	3
ABC transporter transmembrane r...(PF00664)	3
PLD-like domain(PF13091)	3
Protein of unknown function (DU...(PF05559)	3
Gamma-glutamyltranspeptidase(PF01019)	3
AAA domain(PF13604)	3
MutL C terminal dimerisation do...(PF08676)	3
Bacterial regulatory proteins, ...(PF00440)	3
5'-3' exonuclease, N-terminal r...(PF02739)	3
Divalent cation transporter(PF01769)	3
Udp N-acetylglucosamine O-acylt...(PF13720)	3
Adenine deaminase C-terminal do...(PF13382)	3
Subunit ChlI of Mg-chelatase(PF13541)	3
23S rRNA-intervening sequence p...(PF05635)	3
PD-(D/E)XK nuclease superfamily...(PF13366)	3
Winged helix-turn-helix DNA-bin...(PF13412)	3
PDZ domain(PF13180)	3
Pyrroline-5-carboxylate reducta...(PF14748)	3
Seven times multi-haem cytochro...(PF13447)	3
Aspartate carbamoyltransferase ...(PF02748)	3
Phosphofructokinase(PF00365)	3
Ribosomal protein L20(PF00453)	3
tRNA pseudouridine synthase D (...(PF01142)	3
Protein of unknown function DUF...(PF01865)	3
Calcineurin-like phosphoesteras...(PF00149)	3
ERCC4 domain(PF02732)	3
NMD3 family (PF04981)	3
RNA polymerase Rpb1, domain 2(PF00623)	3
Translation initiation factor I...(PF00707)	3
pre-rRNA processing and ribosom...(PF13636)	3
SAICAR synthetase(PF01259)	3
MraW methylase family(PF01795)	3
GGDEF domain(PF00990)	3
Glycosyl hydrolase family 1(PF00232)	3
FAD binding domain (PF01565)	3
A circularly permuted ATPgrasp ...(PF04174)	2
Type II secretion system (T2SS)...(PF05157)	2
XdhC Rossmann domain(PF13478)	2
Phospholipase_D-nuclease N-term...(PF13396)	2
Deoxyhypusine synthase(PF01916)	2
Fibrillarin(PF01269)	2
NAD(P)-binding Rossmann-like do...(PF13450)	2
DNA polymerase alpha/epsilon su...(PF04042)	2
Coenzyme PQQ synthesis protein ...(PF05402)	2
ArsR transcriptional regulator(PF09824)	2
Histidine biosynthesis protein(PF00977)	2
ThiC family(PF01964)	2
60s Acidic ribosomal protein(PF00428)	2
Protein of unknown function DUF...(PF02006)	2
Polyphosphate kinase 2 (PPK2)(PF03976)	2
Male sterility protein(PF07993)	2
Glycyl-tRNA synthetase beta sub...(PF02092)	2
Phosphotransferase enzyme famil...(PF01636)	2
D-alanyl-D-alanine carboxypepti...(PF00768)	2
GntP family permease(PF02447)	2
Rubredoxin(PF00301)	2
Nitrate and nitrite sensing(PF08376)	2
Domain of unknown function (DUF...(PF09171)	2
KilA-N domain(PF04383)	2
Transcription termination facto...(PF02357)	2
Bacterial flagellin C-terminal ...(PF00700)	2
Prokaryotic diacylglycerol kina...(PF01219)	2
Endoribonuclease L-PSP(PF01042)	2
NMT1/THI5 like(PF09084)	2
Peptidyl-tRNA hydrolase PTH2(PF01981)	2
UBA/TS-N domain(PF00627)	2
Cytochrome b(N-terminal)/b6/pet...(PF00033)	2
MutS domain III(PF05192)	2
CDP-alcohol phosphatidyltransfe...(PF01066)	2
Protein of unknown function (DU...(PF06736)	2
Bacterial trigger factor protei...(PF05698)	2
Protein of unknown function DUF...(PF01934)	2
Ribosomal L29 protein(PF00831)	2
Vacuole effluxer Atg22 like(PF11700)	2
Conserved carboxylase domain(PF02436)	2
Bacterial extracellular solute-...(PF01547)	2
Sigma-70 region 3(PF04539)	2
Sigma-70 factor, region 1.2(PF00140)	2
Allophanate hydrolase subunit 1...(PF02682)	2
Tryptophan synthase alpha chain...(PF00290)	2
Rubredoxin-like zinc ribbon dom...(PF12172)	2
Delta-aminolevulinic acid dehyd...(PF00490)	2
Uncharacterised BCR, YhbC famil...(PF02576)	2
Ketopantoate hydroxymethyltrans...(PF02548)	2
Beta-ketoacyl synthase, C-termi...(PF02801)	2
Adenylylsulphate kinase(PF01583)	2
Acetyl-CoA hydrolase/transferas...(PF02550)	2
HipA-like N-terminal domain(PF07805)	2
Bacterial sugar transferase(PF02397)	2
KOW motif(PF00467)	2
Thioredoxin(PF14595)	2
Methyltransferase FkbM domain(PF05050)	2
Glycosyl transferase WecB/TagA/...(PF03808)	2
CRISPR-associated negative auto...(PF01905)	2
Mannitol dehydrogenase Rossmann...(PF01232)	2
Transmembrane secretion effecto...(PF05977)	2
Glutamine amidotransferases cla...(PF00310)	2
Translation initiation factor I...(PF05198)	2
Predicted SPOUT methyltransfera...(PF02590)	2
Glutamine amidotransferase doma...(PF13522)	2
4Fe-4S dicluster domain(PF13237)	2
L,D-transpeptidase catalytic do...(PF03734)	2
PD-(D/E)XK nuclease superfamily...(PF12705)	2
HD domain(PF13023)	2
Peptidase family M49(PF03571)	2
POT family(PF00854)	2
Ribonucleotide reductase, all-a...(PF00317)	2
Ribosomal protein S24e(PF01282)	2
Adenosine/AMP deaminase(PF00962)	2
Rad50 zinc hook motif(PF04423)	2
Ribosomal protein S9/S16(PF00380)	2
Glycosyl hydrolase family 67 mi...(PF07488)	2
Protein of unknown function (DU...(PF06071)	2
Ribosomal protein L4/L1 family(PF00573)	2
ACT domain(PF01842)	2
Putative exonuclease SbcCD, C s...(PF13558)	2
CTP synthase N-terminus(PF06418)	2
FMN-dependent dehydrogenase(PF01070)	2
Cupin domain(PF07883)	2
Pyruvate kinase, barrel domain(PF00224)	2
ATP synthase subunit C(PF00137)	2
Paraquat-inducible protein A(PF04403)	2
Helix-hairpin-helix motif(PF12826)	2
2Fe-2S iron-sulfur cluster bind...(PF00111)	2
Sodium:neurotransmitter symport...(PF00209)	2
Haloacid dehalogenase-like hydr...(PF13344)	2
Outer membrane efflux protein(PF02321)	2
Type I restriction enzyme R pro...(PF04313)	2
OmpA family(PF00691)	2
Domain of unknown function DUF1...(PF01345)	2
Ribosomal protein S2(PF00318)	2
Iron-sulphur cluster biosynthes...(PF01521)	2
Glycosyl hydrolases family 32 N...(PF00251)	2
Rubrerythrin(PF02915)	2
Hexapeptide repeat of succinyl-...(PF14602)	2
Threonyl and Alanyl tRNA synthe...(PF07973)	2
Guanylate kinase(PF00625)	2
Uracil DNA glycosylase superfam...(PF03167)	2
Helix-turn-helix domain of reso...(PF02796)	2
PPIC-type PPIASE domain(PF00639)	2
Eukaryotic-type carbonic anhydr...(PF00194)	2
Bifunctional nuclease(PF02577)	2
KH domain(PF00013)	2
NHL repeat(PF01436)	2
CoA binding domain(PF13380)	2
Flagella accessory protein C (F...(PF05377)	2
ATP-grasp domain(PF13549)	2
BtpA family(PF03437)	2
Acetyltransferase (GNAT) domain...(PF13302)	2
ATP synthase subunit D (PF01813)	2
Valyl tRNA synthetase tRNA bind...(PF10458)	2
Transmembrane exosortase (Exoso...(PF09721)	2
LysR substrate binding domain(PF03466)	2
Eco57I restriction-modification...(PF07669)	2
Phosphomannose isomerase type I...(PF01238)	2
Adenylosuccinate synthetase(PF00709)	2
Transglutaminase-like superfami...(PF01841)	2
LSM domain (PF01423)	2
QueF-like protein(PF14489)	2
Glucose / Sorbosone dehydrogena...(PF07995)	2
Inward rectifier potassium chan...(PF01007)	2
Phage integrase, N-terminal SAM...(PF02899)	2
Protein of unknown function (DU...(PF07786)	2
Ribulose bisphosphate carboxyla...(PF00016)	2
Bacterial trigger factor protei...(PF05697)	2
Redoxin(PF08534)	2
Ribosomal protein L6(PF00347)	2
Protein phosphatase 2C(PF00481)	2
HAMP domain(PF00672)	2
Elongation factor P, C-terminal...(PF09285)	2
Aspartate decarboxylase(PF02261)	2
MarC family integral membrane p...(PF01914)	2
C-terminal domain of CHU protei...(PF13585)	2
ECF-type riboflavin transporter...(PF07155)	2
FHIPEP family(PF00771)	2
Protein of unknown function DUF...(PF01861)	2
GMP synthase C terminal domain(PF00958)	2
Beta-lactamase superfamily doma...(PF13483)	2
Carbamoyl-phosphate synthetase ...(PF02787)	2
Oligomerisation domain(PF02410)	2
Pyridine nucleotide-disulphide ...(PF13738)	2
LytTr DNA-binding domain(PF04397)	2
Ribonuclease P(PF00825)	2
RNA polymerase Rpb1, domain 4(PF05000)	2
MarR family(PF01047)	2
Ribosomal protein TL5, C-termin...(PF14693)	2
Bacterial flagellin N-terminal ...(PF00669)	2
Carboxymuconolactone decarboxyl...(PF02627)	2
Ribosomal protein S19(PF00203)	2
Ppx/GppA phosphatase family(PF02541)	2
Periplasmic binding protein(PF01497)	2
4Fe-4S single cluster domain(PF13394)	2
Glycosyl hydrolase like GH101(PF02638)	2
Mitochondrial biogenesis AIM24(PF01987)	2
Phosphatidylserine decarboxylas...(PF02666)	2
X-Pro dipeptidyl-peptidase C-te...(PF08530)	2
HD domain(PF13487)	2
Helix-turn-helix domain(PF12833)	2
Bacterial extracellular solute-...(PF00497)	2
Malic enzyme, NAD binding domai...(PF03949)	2
Oxidoreductase FAD-binding doma...(PF00970)	2
Class II Aldolase and Adducin N...(PF00596)	2
Peptidase family M50(PF02163)	2
Thiolase, C-terminal domain(PF02803)	2
Pro-kumamolisin, activation dom...(PF09286)	2
Gram-negative porin(PF13609)	2
GHMP kinases C terminal (PF08544)	2
Peptidyl-tRNA hydrolase(PF01195)	2
PPIC-type PPIASE domain(PF13145)	2
Ribosomal protein S18(PF01084)	2
Mannosyl-glycoprotein endo-beta...(PF01832)	2
Domain of unknown function DUF8...(PF01930)	2
Cytochrome b(N-terminal)/b6/pet...(PF13631)	2
Xylose isomerase-like TIM barre...(PF01261)	2
SOR/SNZ family(PF01680)	2
NADH-ubiquinone oxidoreductase-...(PF10589)	2
GIY-YIG catalytic domain(PF01541)	2
Sodium:dicarboxylate symporter ...(PF00375)	2
Triosephosphate isomerase(PF00121)	2
Indole-3-glycerol phosphate syn...(PF00218)	2
Iron dependent repressor, N-ter...(PF01325)	2
Type IV pilin N-term methylatio...(PF13544)	2
Phosphoglucomutase/phosphomanno...(PF02878)	2
Polyphosphate kinase middle dom...(PF02503)	2
Diaminopimelate epimerase(PF01678)	2
Acetyl co-enzyme A carboxylase ...(PF03255)	2
Large-conductance mechanosensit...(PF01741)	2
PQQ-like domain(PF13360)	2
Ribosomal protein L9, N-termina...(PF01281)	2
Cellulase (glycosyl hydrolase f...(PF00150)	2
Protein of unknown function (DU...(PF08003)	2
tRNA synthetases class I (E and...(PF00749)	2
Sulfite exporter TauE/SafE(PF01925)	2
YjeF-related protein N-terminus...(PF03853)	2
PPIC-type PPIASE domain(PF13616)	2
Eukaryotic and archaeal DNA pri...(PF01896)	2
Acetokinase family(PF00871)	2
Polyphosphate kinase C-terminal...(PF13090)	2
Histidinol dehydrogenase(PF00815)	2
SLBB domain(PF10531)	2
3-hydroxyacyl-CoA dehydrogenase...(PF02737)	2
Methylpurine-DNA glycosylase (M...(PF02245)	2
Thiamine pyrophosphate enzyme, ...(PF02775)	2
Peptidase family M1(PF01433)	2
Fumarylacetoacetate (FAA) hydro...(PF01557)	2
Iron-sulfur cluster binding dom...(PF10418)	2
Uroporphyrinogen decarboxylase ...(PF01208)	2
HTH domain(PF08279)	2
Protein of unknown function (DU...(PF12822)	2
Uncharacterized protein family ...(PF01458)	2
Protein phosphatase 2C(PF13672)	2
Alpha-L-fucosidase(PF01120)	2
Domain of unknown function (DUF...(PF05670)	2
Thioesterase superfamily(PF03061)	2
IS66 Orf2 like protein(PF05717)	2
Acyltransferase(PF01553)	2
Dihydroprymidine dehydrogenase ...(PF14691)	2
ApbE family(PF02424)	2
Beta-ketoacyl synthase, N-termi...(PF00109)	2
Protein of unknown function (DU...(PF09862)	2
Glycoside hydrolase 97  (PF10566)	2
Na+/H+ antiporter family(PF03553)	2
impB/mucB/samB family C-termina...(PF11799)	2
ATP dependent DNA ligase domain...(PF01068)	2
MreB/Mbl protein(PF06723)	2
DJ-1/PfpI family(PF01965)	2
Bacterial protein of unknown fu...(PF05960)	2
Putative glycosyl hydrolase of ...(PF07944)	2
HD domain(PF13328)	2
Crossover junction endodeoxyrib...(PF02075)	2
ATP synthase(PF00231)	2
Helix-turn-helix domain(PF13560)	2
DNA primase catalytic core, N-t...(PF08275)	2
NADP oxidoreductase coenzyme F4...(PF03807)	2
Aspartate/ornithine carbamoyltr...(PF02729)	2
bZIP transcription factor(PF00170)	2
Anthranilate synthase component...(PF04715)	2
AAA domain(PF13166)	2
Glycosyl hydrolase family 57(PF03065)	2
Arginase family(PF00491)	2
DEAD/H associated(PF08494)	2
Type IV secretory system Conjug...(PF02534)	2
Tripartite tricarboxylate trans...(PF01970)	2
Chorismate synthase(PF01264)	2
RimK-like ATP-grasp domain(PF08443)	2
Protein of unknown function (DU...(PF11028)	2
Shikimate kinase(PF01202)	2
Acyl-protein synthetase, LuxE(PF04443)	2
Sigma 54 modulation protein / S...(PF02482)	2
Phosphopantetheine attachment s...(PF00550)	2
NADH ubiquinone oxidoreductase,...(PF01058)	2
RIO1 family(PF01163)	2
Protein of unknown function (DU...(PF11148)	2
tRNA (Uracil-5-)-methyltransfer...(PF05958)	2
Carbamoyltransferase(PF02543)	2
Leucine rich repeat(PF13855)	2
Succinyl-CoA ligase like flavod...(PF13607)	2
Homoserine dehydrogenase, NAD b...(PF03447)	2
Cytidylate kinase-like family(PF13189)	2
Cytochrome c(PF00034)	2
Transcription factor TFIIB repe...(PF00382)	2
Dehydratase family(PF00920)	2
Nitrite/Sulfite reductase ferre...(PF03460)	2
Nucleoside recognition(PF07670)	2
Yqey-like protein(PF09424)	2
Nitroreductase family(PF00881)	2
VWA domain containing CoxE-like...(PF05762)	2
Adenylate kinase(PF00406)	2
Glutathione peroxidase(PF00255)	2
Cation transport protein(PF02386)	2
Aminopeptidase I zinc metallopr...(PF02127)	2
Peptidase M16 inactive domain(PF05193)	2
Dihydrouridine synthase (Dus)(PF01207)	2
Memo-like protein(PF01875)	2
tRNA synthetases class I (K)(PF01921)	2
DNA gyrase B subunit, carboxyl ...(PF00986)	2
4Fe-4S double cluster binding d...(PF13484)	2
Permease for cytosine/purines, ...(PF02133)	2
Bsp6I restriction endonuclease(PF09504)	2
Protein of unknown function (DU...(PF04242)	2
Helix-turn-helix domain(PF12844)	2
Sugar (and other) transporter(PF00083)	2
Nicotinamide mononucleotide tra...(PF04973)	2
Cytochrome C assembly protein(PF01578)	2
Domain of unknown function (DUF...(PF14127)	2
Transcriptional regulator PadR-...(PF03551)	2
Transcription factor Pcc1(PF09341)	2
Queuosine biosynthesis protein ...(PF06508)	2
DALR anticodon binding domain(PF05746)	2
Lactonase, 7-bladed beta-propel...(PF10282)	2
Crp-like helix-turn-helix domai...(PF13545)	2
Ribosomal family S4e(PF00900)	2
Cytochrome C oxidase, cbb3-type...(PF13442)	2
FAD dependent oxidoreductase(PF12831)	2
ABC-type uncharacterized transp...(PF09822)	2
Catalase(PF00199)	2
Thiazole biosynthesis protein T...(PF05690)	2
Alanine racemase, C-terminal do...(PF00842)	2
DXP reductoisomerase C-terminal...(PF13288)	2
Signal peptidase, peptidase S26...(PF10502)	2
Flavin containing amine oxidore...(PF01593)	2
3-Oxoacyl-[acyl-carrier-protein...(PF08541)	2
TrkA-C domain(PF02080)	2
Predicted membrane-bound metal-...(PF04307)	2
AAA domain(PF13401)	2
Phosphorylase superfamily(PF01048)	2
CYTH domain(PF01928)	2
3-hydroxyacyl-CoA dehydrogenase...(PF00725)	2
Fumarate reductase flavoprotein...(PF02910)	2
GNAT acetyltransferase 2(PF13718)	2
Beta-eliminating lyase(PF01212)	2
Low molecular weight phosphotyr...(PF01451)	2
Protein of unknown function (DU...(PF04458)	2
Pyruvate kinase, alpha/beta dom...(PF02887)	2
Flavin reductase like domain(PF01613)	2
Doubled CXXCH motif (Paired_CXX...(PF09699)	2
Acyl transferase domain(PF00698)	2
Glycosyltransferase Family 4(PF13439)	2
Dehydroquinase class II(PF01220)	2
eRF1 domain 2(PF03464)	2
Phosphoglucose isomerase(PF00342)	2
Cell division protein 48 (CDC48...(PF02933)	2
Formiminotransferase-cyclodeami...(PF04961)	1
Permease family(PF00860)	1
Oligogalacturonate lyase(PF14583)	1
Sodium/calcium exchanger protei...(PF01699)	1
AMP-binding enzyme C-terminal d...(PF13193)	1
R.Pab1 restriction endonuclease...(PF09522)	1
Carbohydrate phosphorylase(PF00343)	1
Nucleoside 2-deoxyribosyltransf...(PF05014)	1
SEC-C motif(PF02810)	1
Anion-transporting ATPase(PF02374)	1
Glycosyl transferase 4-like dom...(PF13579)	1
YceG-like family(PF02618)	1
Pyridoxine 5'-phosphate oxidase...(PF10590)	1
Domain of unknown function (DUF...(PF12072)	1
Protein of unknown function (DU...(PF05610)	1
Protein of unknown function (DU...(PF04332)	1
HRDC domain(PF00570)	1
Cytochrome C1 family(PF02167)	1
Magnesium chelatase, subunit Ch...(PF13335)	1
Uncharacterised protein family ...(PF03706)	1
3-demethylubiquinone-9 3-methyl...(PF06983)	1
dUTPase(PF00692)	1
Tetrahydrodipicolinate N-succin...(PF14789)	1
NifU-like domain(PF01106)	1
Type IV leader peptidase family...(PF01478)	1
GldM N-terminal domain(PF12081)	1
Protein of unknown function (Po...(PF09697)	1
Shikimate dehydrogenase substra...(PF08501)	1
Bacterial lipid A biosynthesis ...(PF03279)	1
Eukaryotic elongation factor 5A...(PF01287)	1
Ferredoxin-fold anticodon bindi...(PF03147)	1
N-terminal domain of DJ-1_PfpI ...(PF13587)	1
Respiratory-chain NADH dehydrog...(PF00329)	1
UvrC Helix-hairpin-helix N-term...(PF08459)	1
Glu-tRNAGln amidotransferase C ...(PF02686)	1
Polyketide cyclase / dehydrase ...(PF03364)	1
Sulphur transport(PF04143)	1
D-ala D-ala ligase C-terminus(PF07478)	1
ATP:guanido phosphotransferase,...(PF02807)	1
GlnD PII-uridylyltransferase(PF08335)	1
4Fe-4S single cluster domain(PF13353)	1
Uncharacterised protein family ...(PF01933)	1
Uncharacterised P-loop hydrolas...(PF02367)	1
Quinolinate phosphoribosyl tran...(PF02749)	1
Oxygen tolerance(PF13584)	1
NMT1-like family(PF13379)	1
Ribosomal L18p/L5e family(PF00861)	1
Adenosine specific kinase(PF04008)	1
Patatin-like phospholipase(PF01734)	1
Ribosomal protein L22p/L17e(PF00237)	1
ClpX C4-type zinc finger(PF06689)	1
Iron-containing alcohol dehydro...(PF00465)	1
haloacid dehalogenase-like hydr...(PF12710)	1
Hydroxymethylglutaryl-coenzyme ...(PF00368)	1
2-hydroxyglutaryl-CoA dehydrata...(PF06050)	1
Prismane/CO dehydrogenase famil...(PF03063)	1
Orn/Lys/Arg decarboxylase, C-te...(PF03711)	1
Major intrinsic protein(PF00230)	1
Sec-independent protein translo...(PF00902)	1
CHASE2 domain(PF05226)	1
FtsJ-like methyltransferase(PF01728)	1
Phytanoyl-CoA dioxygenase (PhyH...(PF05721)	1
Polysaccharide biosynthesis C-t...(PF14667)	1
Translation initiation factor S...(PF01253)	1
ATP:guanido phosphotransferase,...(PF00217)	1
Signal transducing histidine ki...(PF02895)	1
Histone deacetylase domain(PF00850)	1
Histidine phosphatase superfami...(PF00300)	1
Arginine repressor, DNA binding...(PF01316)	1
Protein of unknown function (DU...(PF08538)	1
Domain of unknown function (DUF...(PF08489)	1
PAS fold(PF00989)	1
Bacterial alpha-L-rhamnosidase(PF05592)	1
Cobalamin adenosyltransferase(PF01923)	1
Phosphomethylpyrimidine kinase(PF08543)	1
Polyphosphate kinase N-terminal...(PF13089)	1
AAA domain(PF13654)	1
Protein of unknown function (DU...(PF07920)	1
Initiation factor eIF2 gamma, C...(PF09173)	1
Transposase IS66 family (PF03050)	1
Creatinine amidohydrolase(PF02633)	1
Glycosyl hydrolase family 3 N t...(PF00933)	1
Protein of unknown function, DU...(PF04342)	1
Protein of unknown function DUF...(PF01904)	1
Protein of unknown function (DU...(PF11751)	1
NADH:flavin oxidoreductase / NA...(PF00724)	1
DnaJ central domain(PF00684)	1
Hydroxymethylglutaryl-coenzyme ...(PF01154)	1
Aminotransferase class IV(PF01063)	1
Glutamate-cysteine ligase famil...(PF04107)	1
Penicillin-binding Protein dime...(PF03717)	1
KR domain(PF08659)	1
Scaffold protein Nfu/NifU N ter...(PF08712)	1
ribosomal L5P family C-terminus...(PF00673)	1
ArgJ family(PF01960)	1
MobA-like NTP transferase domai...(PF12804)	1
ATP-dependent DNA helicase recG...(PF13749)	1
Protein of unknown function (DU...(PF10652)	1
Ribosomal protein S6e(PF01092)	1
Nodulation protein S (NodS)(PF05401)	1
Bacterial Ig-like domain (group...(PF13754)	1
SBDS protein C-terminal domain(PF09377)	1
Molybdenum Cofactor Synthesis C...(PF06463)	1
Transposase domain (DUF772)(PF05598)	1
Ribosomal protein L7Ae/L30e/S12...(PF01248)	1
S-layer homology domain(PF00395)	1
Replication factor C C-terminal...(PF08542)	1
Pyridoxamine 5'-phosphate oxida...(PF01243)	1
Ribosomal protein S20(PF01649)	1
NADH-ubiquinone/plastoquinone o...(PF00507)	1
Putative NAD(P)-binding(PF13241)	1
Asparaginase(PF00710)	1
Transposase DDE domain group 1(PF13701)	1
Putative FMN-binding domain(PF04299)	1
Methyltransferase domain(PF08242)	1
S-Ribosylhomocysteinase (LuxS)(PF02664)	1
Fic/DOC family(PF02661)	1
Telomere recombination(PF01300)	1
Signal peptidase (SPase) II(PF01252)	1
Mandelate racemase / muconate l...(PF02746)	1
Domain of unknown function DUF5...(PF01883)	1
Glucose-6-phosphate isomerase (...(PF06560)	1
Wyosine base formation(PF08608)	1
Aldehyde oxidase and xanthine d...(PF01315)	1
Survival protein SurE(PF01975)	1
Caspase domain(PF00656)	1
Transposase IS116/IS110/IS902 f...(PF02371)	1
TOBE domain(PF08402)	1
Tn3 transposase DDE domain(PF01526)	1
N2,N2-dimethylguanosine tRNA me...(PF02005)	1
MoeA N-terminal region (domain ...(PF03453)	1
EF-1 guanine nucleotide exchang...(PF00736)	1
Outer membrane lipoprotein(PF13525)	1
Histidine kinase-like ATPase do...(PF13581)	1
Ribosomal protein L19e(PF01280)	1
Rho termination factor, RNA-bin...(PF07497)	1
dTDP-4-dehydrorhamnose 3,5-epim...(PF00908)	1
Putative heavy-metal-binding(PF01906)	1
SHS2 domain found in N terminus...(PF03876)	1
Cache domain(PF02743)	1
Ras family(PF00071)	1
Trehalose-phosphatase(PF02358)	1
Ribosomal protein S16(PF00886)	1
SnoaL-like domain(PF13474)	1
Membrane dipeptidase (Peptidase...(PF01244)	1
Poxvirus P4A protein(PF03395)	1
Biotin/lipoate A/B protein liga...(PF03099)	1
Outer membrane protein transpor...(PF03349)	1
KduI/IolB family(PF04962)	1
PSP1 C-terminal conserved regio...(PF04468)	1
Protein of unknown function (DU...(PF09674)	1
P-loop ATPase protein family(PF03668)	1
Papain family cysteine protease...(PF00112)	1
Pyridoxal phosphate biosynthesi...(PF03740)	1
CheD chemotactic sensory transd...(PF03975)	1
Protein of unknown function DUF...(PF01954)	1
6-phosphogluconate dehydrogenas...(PF00393)	1
Bacterial NAD-glutamate dehydro...(PF05088)	1
C-terminus of AA_permease(PF13906)	1
Putative restriction endonuclea...(PF05685)	1
Transcriptional regulator(PF01709)	1
IPP transferase(PF01715)	1
Galactose mutarotase-like(PF13802)	1
PAP2 superfamily(PF01569)	1
Tricorn protease PDZ domain(PF14685)	1
NB-ARC domain(PF00931)	1
Protein of unknown function DUF...(PF01973)	1
Putative Fe-S cluster(PF04060)	1
Protein of unknown function (DU...(PF11138)	1
Protein of unknown function (DU...(PF11369)	1
Transposase DDE domain(PF13751)	1
Enterobacterial TraT complement...(PF05818)	1
Creatinase/Prolidase N-terminal...(PF01321)	1
Macrophage migration inhibitory...(PF01187)	1
Archaea-specific editing domain...(PF08915)	1
Stage II sporulation protein(PF08486)	1
Conserved hypothetical protein ...(PF03602)	1
Glycosyl hydrolases family 39(PF01229)	1
Formiminotransferase domain(PF02971)	1
Basic membrane protein(PF02608)	1
Proline racemase(PF05544)	1
Putative transposase(PF04986)	1
Protein of unknown function (DU...(PF11855)	1
Uncharacterised protein family ...(PF03684)	1
Bacterial Cytochrome Ubiquinol ...(PF01654)	1
RNA polymerase Rpb2, domain 7(PF04560)	1
Protein of unknown function (DU...(PF07760)	1
Bacterial type II and III secre...(PF00263)	1
Fatty acid desaturase(PF00487)	1
DeoR-like helix-turn-helix doma...(PF08220)	1
Tetratricopeptide repeat(PF13424)	1
Cellulose synthase operon prote...(PF05420)	1
Ribosome recycling factor(PF01765)	1
Bacterial extracellular solute-...(PF13343)	1
Inosine-uridine preferring nucl...(PF01156)	1
Glycine cleavage H-protein(PF01597)	1
Domain of unknown function (DUF...(PF14539)	1
Peptidase family S58 (PF03576)	1
LysE type translocator(PF01810)	1
Thioredoxin(PF00085)	1
Alginate lyase(PF08787)	1
AAA domain(PF13207)	1
Domain of unknown function (DUF...(PF13660)	1
SprT-like family(PF10263)	1
NTPase(PF03266)	1
Flagellar basal body protein Fl...(PF07559)	1
Ribosomal protein L14p/L23e(PF00238)	1
Domain of unknown function (DUF...(PF04034)	1
Susd and RagB outer membrane li...(PF12741)	1
Regulator of chromosome condens...(PF00415)	1
NfeD-like C-terminal, partner-b...(PF01957)	1
GatB/GatE catalytic domain(PF02934)	1
Topoisomerase DNA binding C4 zi...(PF01396)	1
Uncharacterized BCR, COG1636(PF02677)	1
RNB domain(PF00773)	1
Peptidase family M13(PF01431)	1
DDE superfamily endonuclease(PF13546)	1
Domain of unknown function (DUF...(PF08905)	1
CRISPR-associated (Cas) DxTHG f...(PF09455)	1
impB/mucB/samB family(PF00817)	1
Flagellar hook-associated prote...(PF07195)	1
Ribosomal protein L24e(PF01246)	1
C-terminal domain on CstA (DUF4...(PF13722)	1
Periplasmic copper-binding prot...(PF05048)	1
Aminopeptidase P, N-terminal do...(PF05195)	1
Cytochrome D1 heme domain(PF02239)	1
Leucine Rich repeats (2 copies)...(PF12799)	1
Capsule polysaccharide biosynth...(PF05159)	1
Ribosomal protein S11(PF00411)	1
Double-stranded RNA binding mot...(PF00035)	1
Protein of unknown function (DU...(PF12094)	1
Amino acid permease(PF00324)	1
Domain of unknown function (DUF...(PF13099)	1
Glycosyl-hydrolase 97 N-termina...(PF14508)	1
RNA polymerase Rpb1, domain 3(PF04983)	1
Porphyromonas-type peptidyl-arg...(PF04371)	1
Ribosomal protein L19(PF01245)	1
