pfam	count
Flagellar hook-associated prote...(PF07195)	2053
NAC domain(PF01849)	2140
gp32 DNA binding protein like(PF08804)	3241
High-affinity nickel-transport ...(PF03824)	3380
D-arabinono-1,4-lactone oxidase...(PF04030)	3203
Archaeal holliday junction reso...(PF01870)	2318
AKAP7 2'5' RNA ligase-like doma...(PF10469)	2042
Putative methyltransferase(PF10294)	2639
Mannosyl oligosaccharide glucos...(PF03200)	2019
Animal haem peroxidase(PF03098)	2413
Ribosomal family S4e(PF00900)	2632
Glycosyltransferase family 20(PF00982)	5072
Capsid protein (F protein)(PF02305)	4519
Domain of unknown function (DUF...(PF09369)	3406
Male sterility protein(PF07993)	3486
GNAT acetyltransferase 2(PF13718)	1775
Flagellar hook-length control p...(PF02120)	1854
Transposase DDE domain(PF13612)	3264
tRNA-(MS[2]IO[6]A)-hydroxylase ...(PF06175)	3017
Thioredoxin-like(PF13905)	2472
Protein of unknown function (DU...(PF06676)	1997
TilS substrate binding domain(PF09179)	2262
ASPIC and UnbV(PF07593)	3122
Glycosyltransferase WbsX(PF14307)	1979
ACT domain(PF13291)	2639
Tn3 transposase DDE domain(PF01526)	11241
Uncharacterized alpha/beta hydr...(PF09994)	2173
Thrombospondin type 1 domain(PF00090)	3112
Trehalase(PF01204)	4139
MgtC family(PF02308)	3854
PspA/IM30 family(PF04012)	2848
Tautomerase enzyme(PF01361)	2473
phosphoenolpyruvate-dependent s...(PF00358)	3138
Glycosyltransferase family 10 (...(PF00852)	1969
Sucrose-6F-phosphate phosphohyd...(PF05116)	1733
MAM domain(PF00629)	2777
Roadblock/LC7 domain(PF03259)	2410
2-phosphosulpholactate phosphat...(PF04029)	3443
D-aminoacylase, C-terminal regi...(PF07908)	3554
Endonuclease-reverse transcript...(PF14529)	4163
Putative transposase, YhgA-like...(PF04754)	5592
4Fe-4S binding domain(PF12797)	2655
Rad52/22 family double-strand b...(PF04098)	1660
Tetratricopeptide repeat(PF07719)	2126
Sulfotransferase family(PF03567)	2602
Eukaryotic elongation factor 5A...(PF01287)	2078
D-ala-D-ala dipeptidase(PF01427)	2971
AMIN domain(PF11741)	2376
Cation transporter/ATPase, N-te...(PF00690)	3025
FCD domain(PF07729)	8701
DKCLD (NUC011) domain(PF08068)	2381
Alkyl sulfatase dimerisation(PF14863)	3567
Starch-binding associating with...(PF12771)	2290
L-fucose isomerase, C-terminal ...(PF02952)	2342
Domain of unknown function (DUF...(PF04075)	4123
Linear amide C-N hydrolases, ch...(PF02275)	2478
Disulphide isomerase(PF06491)	2475
DeoR-like helix-turn-helix doma...(PF08220)	2855
RNA polymerase Rpb2, domain 5(PF04567)	2452
Tyrosine phosphatase family(PF13350)	2719
Tyrosyl-DNA phosphodiesterase(PF06087)	767
Family of unknown function (DUF...(PF04366)	2532
Glycosyltransferase family 17(PF04724)	1833
DNA mismatch endonuclease Vsr(PF03852)	3234
Histidine kinase(PF07568)	2645
Protein of unknown function (DU...(PF13852)	2445
T5orf172 domain(PF10544)	2027
Domain of unknown function (DUF...(PF11997)	2388
Ribonuclease T2 family(PF00445)	2335
Cytosol aminopeptidase family, ...(PF02789)	2379
AAA-like domain(PF14516)	11720
DNA polymerase beta thumb (PF14791)	2843
Short C-terminal domain(PF09851)	2758
IclR helix-turn-helix domain(PF09339)	3155
Fibronectin type III-like domai...(PF14310)	2893
Esterase-like activity of phyta...(PF13449)	3212
Dynein heavy chain and region D...(PF03028)	3515
Protein of unknown function (DU...(PF04325)	1989
Uncharacterized conserved prote...(PF09969)	1959
NgoPII restriction endonuclease...(PF09521)	1411
Domain of unknown function (DUF...(PF13783)	1115
Uncharacterised protein family ...(PF03681)	5463
Protein of unknown function (DU...(PF13204)	1699
Mitochondrial degradasome RNA h...(PF12513)	1462
Ribosomal protein S27a(PF01599)	1980
PQQ enzyme repeat(PF01011)	3063
Predicted membrane protein (DUF...(PF09834)	2201
SAM-dependent RNA methyltransfe...(PF09936)	2267
PrkA serine protein kinase C-te...(PF06798)	3864
Immune inhibitor A peptidase M6...(PF05547)	2557
Protein of unknown function (DU...(PF04255)	2237
Thiamin pyrophosphokinase, cata...(PF04263)	2547
Protein of unknown function (DU...(PF06966)	2695
Polysaccharide biosynthesis pro...(PF13440)	1832
Family of unknown function (DUF...(PF13179)	1470
Na+ dependent nucleoside transp...(PF01773)	2671
HNH endonuclease(PF13391)	1850
5' nucleotidase, deoxy (Pyrimid...(PF06941)	2027
Tetratricopeptide repeat(PF13371)	2654
Pectate lyase superfamily prote...(PF12708)	3078
D-alanyl-D-alanine carboxypepti...(PF13539)	2858
Head domain of trimeric autotra...(PF05658)	2516
K+ potassium transporter(PF02705)	7378
Nuclease-related domain(PF08378)	2221
Domain of unknown function (DUF...(PF11953)	2063
Lipase (class 3)(PF01764)	2796
Protein of unknown function (DU...(PF07308)	2439
AN1-like Zinc finger(PF01428)	1724
Glycosyl hydrolase family 65, N...(PF14498)	1932
PspC domain(PF04024)	2567
Acyl-coenzyme A:6-aminopenicill...(PF03417)	2428
PhoPQ-activated pathogenicity-r...(PF10142)	2474
haemagglutination activity doma...(PF05860)	2388
PD-(D/E)XK nuclease superfamily...(PF14281)	1400
Acetyl-CoA hydrolase/transferas...(PF02550)	2874
Biopterin-dependent aromatic am...(PF00351)	2817
Copper amine oxidase, enzyme do...(PF01179)	2559
Coenzyme F420 hydrogenase/dehyd...(PF04422)	3145
Proteasome subunit A N-terminal...(PF10584)	2022
Domain of unknown function (DUF...(PF04027)	2252
Initiation factor eIF2 gamma, C...(PF09173)	2276
Acetoacetate decarboxylase (ADC...(PF06314)	3577
Glycogen synthase(PF05693)	2565
Ribosomal protein S30(PF04758)	1664
Protein of unknown function (DU...(PF07350)	2114
Putative transposase of IS4/5 f...(PF13340)	3820
Domain of unknown function (DUF...(PF09630)	1758
Fibrinogen beta and gamma chain...(PF00147)	2256
MT-A70 (PF05063)	3086
Aspartate carbamoyltransferase ...(PF02748)	1819
Patch-forming domain C2 of tRNA...(PF14810)	1849
Initiator Replication protein(PF01051)	3784
Protein of unknown function (DU...(PF12006)	2563
Protein of unknown function (DU...(PF07610)	2467
Uncharacterised protein family ...(PF03673)	1191
Tetratricopeptide repeat(PF14559)	2307
Cna protein B-type domain(PF05738)	3149
Protein of unknown function (DU...(PF07626)	2689
Methylene-tetrahydrofolate redu...(PF12225)	2861
YHS domain(PF04945)	2551
Protein of unknown function (DU...(PF11015)	1579
Ubiquitin carboxyl-terminal hyd...(PF00443)	3327
Bacterial protein of unknown fu...(PF05987)	2434
C-terminal topoisomerase domain...(PF14370)	1818
Domain of unknown function (DUF...(PF10670)	2629
NOSIC (NUC001) domain(PF08060)	1827
Intein splicing domain(PF14890)	4342
Protein of unknown function (DU...(PF13148)	2268
Protein of unknown function, DU...(PF04685)	2573
Poly-beta-hydroxybutyrate polym...(PF07167)	2680
DNA polymerase alpha/epsilon su...(PF04042)	3099
HEPN domain(PF05168)	2844
Nucleolar RNA-binding protein, ...(PF04135)	1825
Cobalt transport protein(PF02361)	3446
Putative ammonia monooxygenase(PF05145)	1859
Adenosine specific kinase(PF04008)	2053
Bacterial Ig-like domain (group...(PF12245)	2547
Class III cytochrome C family(PF02085)	2611
NACHT domain(PF05729)	2080
Glycosyltransferase sugar-bindi...(PF04488)	2331
Cupin(PF00190)	1791
Bacterial Na+/H+ antiporter B (...(PF06450)	2008
Protein of unknown function (DU...(PF14063)	2154
Phosphoesterase family(PF04185)	3108
Protein of unknown function (DU...(PF11249)	1768
Domain of unknown function (DUF...(PF14123)	1933
Phage protein Gp37/Gp68(PF07505)	4391
OHCU decarboxylase(PF09349)	2855
Glutamate-cysteine ligase(PF08886)	2665
Protein of unknown function (DU...(PF04242)	1621
InsA N-terminal domain(PF03811)	1119
Domain of unknown function (DUF...(PF09314)	2266
Putative 2OG-Fe(II) oxygenase(PF13759)	1915
Putative GTP-binding controllin...(PF03481)	2050
PilZ domain(PF07238)	2169
Eukaryotic translation initiati...(PF07541)	1883
Domain of unknown function (DUF...(PF09345)	1791
MerT mercuric transport protein...(PF02411)	2227
Kelch motif(PF01344)	2484
ASCH domain(PF04266)	1289
L-rhamnose isomerase (RhaA)(PF06134)	2206
Domain of unknown function(PF10371)	1828
ETC complex I subunit conserved...(PF04800)	1376
Myosin head (motor domain)(PF00063)	3103
Winged helix DNA-binding domain...(PF06224)	4450
Phage-related minor tail protei...(PF10145)	2115
OST-HTH/LOTUS domain(PF12872)	1947
RNA 2'-phosphotransferase, Tpt1...(PF01885)	2275
ATPase MipZ(PF09140)	2485
Dyp-type peroxidase family (PF04261)	1632
MlrC C-terminus(PF07171)	2659
S1/P1 Nuclease(PF02265)	2634
DpnII restriction endonuclease(PF04556)	1751
GGGtGRT protein(PF14057)	1897
60s Acidic ribosomal protein(PF00428)	2217
Ubiquitin family(PF00240)	2436
HicB family(PF05534)	1425
Endodeoxyribonuclease RusA(PF05866)	2857
Pyrimidine nucleoside phosphory...(PF07831)	2177
Protein of unknown function (DU...(PF06032)	1934
Uncharacterized protein conserv...(PF10096)	1497
Domain of unknown function (DUF...(PF12029)	3705
Bacterial protein of unknown fu...(PF05947)	2284
SH3 domain of the SH3b1 type(PF12913)	1152
Protein of unknown function (DU...(PF07624)	2350
Protein of unknown function (DU...(PF07209)	1358
2'-5' RNA ligase superfamily(PF13563)	2124
DNA polymerase beta palm (PF14792)	1919
Nucleoside 2-deoxyribosyltransf...(PF05014)	1734
HNH endonuclease(PF13392)	7180
Domain of unknown function (DUF...(PF07345)	1607
Chemotaxis phosphatase CheX(PF13690)	1966
Domain of unknown function (DUF...(PF08902)	1873
D-aminopeptidase(PF04951)	1597
FlaG protein(PF03646)	1422
SnoaL-like domain(PF13577)	2710
Rod binding protein(PF10135)	1233
Putative small multi-drug expor...(PF06695)	1573
Dihydroxyacetone kinase family(PF13684)	2342
Secretin and TonB N terminus sh...(PF07660)	2067
Alpha-2-macroglobulin family(PF00207)	3447
MORN repeat variant(PF07661)	2075
GyrI-like small molecule bindin...(PF06445)	2799
Glycoside-hydrolase family GH11...(PF03537)	2102
Zn-finger in ubiquitin-hydrolas...(PF02148)	1803
Acetyltransferase (GNAT) domain...(PF13444)	1758
Domain of unknown function (DUF...(PF13763)	1580
SIR2-like domain(PF13289)	2450
Stage II sporulation protein(PF08486)	2174
SurA N-terminal domain(PF09312)	1753
Glycine radical(PF01228)	2232
NTPase(PF03266)	1341
AbgT putative transporter famil...(PF03806)	2323
EF-1 guanine nucleotide exchang...(PF00736)	1846
Domain of unknown function (DUF...(PF03928)	2880
Helix-loop-helix DNA-binding do...(PF00010)	1959
Pilus assembly protein, PilO(PF04350)	1579
Precorrin-6x reductase CbiJ/Cob...(PF02571)	2366
Outer membrane protein beta-bar...(PF14905)	4070
Domain of unknown function (DUF...(PF10728)	2378
ABC transporter substrate bindi...(PF04392)	2403
Protein of unknown function (DU...(PF06378)	2024
Glycosyl hydrolase family 9(PF00759)	2280
Ubiquitin-conjugating enzyme(PF00179)	2395
Cell envelope-related transcrip...(PF03816)	2814
Multiple resistance and pH regu...(PF04066)	1603
Snf7(PF03357)	1439
Domain of unknown function (DUF...(PF12038)	2230
Protein of unknown function (DU...(PF07637)	2419
Domain of unknown function (DUF...(PF13875)	948
Protein of unknown function (DU...(PF11199)	1981
Protein of unknown function (DU...(PF10984)	1337
PTS system fructose IIA compone...(PF03610)	1982
Glycosyl hydrolases family 38 C...(PF07748)	2541
Putative exonuclease, RdgC(PF04381)	3000
L-fucose isomerase, second N-te...(PF07882)	1617
Tricorn protease C1 domain(PF14684)	1990
Protein of unknwon function (DU...(PF11753)	2290
Sodium/glutamate symporter(PF03616)	1892
Glutathione S-transferase, N-te...(PF13409)	2125
D-alanyl-D-alanine carboxypepti...(PF02557)	2431
ERF superfamily(PF04404)	5238
Methane oxygenase PmoA(PF14100)	2242
Protein of unknown function (DU...(PF09624)	1182
Hom_end-associated Hint(PF05203)	1646
Phosphoribosyl transferase (PRT...(PF11202)	1082
Protein of unknown function (DU...(PF05258)	2112
Ribosomal L39 protein(PF00832)	1838
Uncharacterized ACR, COG1993(PF02641)	2160
Ring finger domain(PF13639)	2322
Phage lysozyme(PF00959)	2911
Protein of unknown function (DU...(PF04411)	1338
Sugar-transfer associated ATP-g...(PF14397)	1612
Chaperone of endosialidase(PF13884)	1993
Bacterial membrane protein YfhO...(PF09586)	2852
Arylsulfotransferase (ASST)(PF14269)	2561
Actin(PF00022)	2796
S-layer homology domain(PF00395)	2893
HNH endonuclease(PF13395)	1381
Alpha-N-acetylglucosaminidase (...(PF05089)	1194
TOBE domain(PF03459)	2645
T4 bacteriophage base plate pro...(PF12322)	2053
Domain of unknown function (DUF...(PF09123)	893
Haemagglutinin(PF00509)	2496
Ribosomal L40e family(PF01020)	1552
N-terminal domain of galactosyl...(PF02709)	1721
3-oxo-5-alpha-steroid 4-dehydro...(PF02544)	1753
beta-N-acetylglucosaminidase (PF07555)	1477
CRISPR associated protein Cas6(PF01881)	1633
Phenylacetic acid degradation B...(PF06243)	2403
Glycosyl hydrolases family 15(PF00723)	4909
MTH538 TIR-like domain (DUF1863...(PF08937)	1499
37-kD nucleoid-associated bacte...(PF04245)	1590
MG2 domain(PF01835)	2065
Spt4/RpoE2 zinc finger(PF06093)	1528
Protein of unknown function (DU...(PF11376)	2167
Jag N-terminus(PF14804)	1379
Beta-lactamase enzyme family(PF13354)	4265
Alpha-L-rhamnosidase N-terminal...(PF08531)	1661
Putative binding domain(PF13900)	147175
Protein of unknown function (DU...(PF06803)	1560
D-lactate dehydrogenase, membra...(PF09330)	1320
RNA polymerase recycling family...(PF12137)	1545
Plasmid pRiA4b ORF-3-like prote...(PF07929)	2145
Aerotolerance regulator N-termi...(PF07584)	1810
Putative nucleotidyltransferase...(PF10335)	1072
DRTGG domain(PF07085)	1768
Integral membrane protein DUF92...(PF01940)	2591
AP endonuclease family 2 C term...(PF07582)	1731
Choline/ethanolamine kinase(PF01633)	2075
PPR repeat family (PF13041)	2005
Large-conductance mechanosensit...(PF01741)	2969
Ethanolamine ammonia lyase larg...(PF06751)	2944
Wzt C-terminal domain(PF14524)	1254
Cytidylate kinase-like family(PF13189)	2688
MatK/TrnK amino terminal region...(PF01824)	1434
Domain of Unknown Function (DUF...(PF03993)	1522
Nitrous oxide-stimulated promot...(PF11756)	1186
Mut7-C RNAse domain(PF01927)	1726
Protein of unknown function (DU...(PF11013)	1530
Chitinase class I(PF00182)	4910
Copper type II ascorbate-depend...(PF03712)	1725
Copper resistance protein B pre...(PF05275)	1977
Domain of unknown function (DUF...(PF13438)	1476
Domain amino terminal to FKBP-t...(PF01346)	2344
Helix-hairpin-helix domain(PF14716)	1489
Septum formation topological sp...(PF03776)	1193
Protein of unknown function (DU...(PF11903)	1060
Protein of unknown function (DU...(PF11855)	991
Alginate export (PF13372)	2042
Beta-ketoacyl synthase, N-termi...(PF13723)	1533
Polyketide synthase dehydratase...(PF14765)	2828
Protein of unknown function (DU...(PF06127)	2291
Putative ATP-dependant zinc pro...(PF05618)	1903
Putative cell wall binding repe...(PF04122)	2041
Protein of unknown function (DU...(PF04465)	3140
Z1 domain(PF10593)	1956
Dodecin(PF07311)	1237
R.HinP1I restriction endonuclea...(PF11463)	1061
Y_Y_Y domain(PF07495)	1708
Uncharacterised protein family ...(PF06792)	2459
Dolichyl-phosphate-mannose-prot...(PF02366)	1753
Putative zinc binding domain(PF08421)	1476
NADH ubiquinone oxidoreductase ...(PF05071)	1138
Aspartyl protease(PF13650)	1873
Uncharacterized protein conserv...(PF10095)	2081
Dam-replacing family(PF06044)	1155
Tellurite resistance protein Te...(PF03848)	1640
6-O-methylguanine DNA methyltra...(PF02870)	1486
Cobalamin biosynthesis protein ...(PF06213)	1277
Metal-sensitive transcriptional...(PF02583)	2464
Domain of unknown function (DUF...(PF11325)	1779
TIM-barrel signal transduction ...(PF09370)	2047
von Willebrand factor (PF12450)	1616
DNA polymerase III gamma and ta...(PF12362)	1141
Elongation factor SelB, winged ...(PF09107)	2381
Domain of unknown function (DUF...(PF14108)	1103
PrpF protein(PF04303)	2292
Glycosyl hydrolase family 20, d...(PF02838)	1574
Peptidase C10 family(PF01640)	1431
Ribosomal protein S27(PF01667)	1544
Transcription factor WhiB(PF02467)	2131
Phage Terminase (PF03354)	6918
Protease prsW family(PF13367)	1578
Protein of unknown function (DU...(PF11680)	1944
Protein of unknown function (DU...(PF11449)	1713
Cobalamin biosynthesis central ...(PF11761)	1179
Nodulation protein S (NodS)(PF05401)	1435
Plug domain of Sec61p(PF10559)	1498
Protein of unknown function, DU...(PF04134)	1537
Uncharacterized protein conserv...(PF09957)	1134
YhjQ protein(PF06564)	1172
ApaLI-like restriction endonucl...(PF09499)	827
4Fe-4S binding domain(PF12800)	1287
Esterase PHB depolymerase(PF10503)	2237
Alpha-2-macroglobulin family N-...(PF07703)	1841
CreA protein(PF05981)	1389
Beta-galactosidase(PF02449)	1217
SprA-related family(PF12118)	1325
GPR1/FUN34/yaaH family(PF01184)	1790
2'-deoxycytidine 5'-triphosphat...(PF06559)	1566
Propanediol utilisation protein...(PF06130)	1891
Thermolysin metallopeptidase, a...(PF02868)	1504
Protein of unknown function (DU...(PF04474)	1591
Domain of unknown function (DUF...(PF14252)	774
Leucine carboxyl methyltransfer...(PF04072)	1613
Zeta toxin(PF06414)	1597
Protein of unknown function (DU...(PF04459)	2482
Protein of unknown function (DU...(PF07386)	1656
Glycosyl hydrolases family 8(PF01270)	1615
CheD chemotactic sensory transd...(PF03975)	1638
Domain of unknown function (DUF...(PF14104)	1552
Mannitol dehydrogenase C-termin...(PF08125)	2410
Prenyltransferase-like(PF13243)	2047
Protein of unknown function, DU...(PF04784)	1574
Winged helix DNA-binding domain...(PF13463)	1328
RES domain(PF08808)	1171
Protein of unknown function (DU...(PF10652)	1293
Sjogren's syndrome/scleroderma ...(PF06677)	1420
UPF0278 family(PF08745)	1883
YdjC-like protein(PF04794)	1916
Domain of unknown function (DUF...(PF08019)	1243
EcsC protein family(PF12787)	1647
TIR domain(PF13676)	1359
GDSL-like Lipase/Acylhydrolase ...(PF14606)	1660
SWIM zinc finger(PF04434)	1359
Cro/C1-type HTH DNA-binding dom...(PF13443)	2061
NDP-hexose 2,3-dehydratase(PF03559)	1381
Abi-like protein(PF07751)	1678
Protein of unknown function (DU...(PF11948)	814
Uncharacterised protein family ...(PF03693)	962
Phage late control gene D prote...(PF05954)	2202
Family of unknown function (DUF...(PF05153)	1687
Protein of unknown function (DU...(PF07602)	1832
MutS family domain IV(PF05190)	1470
Uncharacterized protein conserv...(PF09837)	1300
Glutamine amidotransferases cla...(PF13230)	2556
Anaphase-promoting complex, cyc...(PF12895)	1061
Glyoxalase-like domain(PF13468)	1605
Protein of unknown function (DU...(PF12843)	1615
AAA domain(PF13521)	1314
CT1975-like protein(PF09344)	1742
GNT-I family(PF03071)	1014
Predicted Permease Membrane Reg...(PF06826)	2023
Fungal Zn(2)-Cys(6) binuclear c...(PF00172)	2063
RS4NT (NUC023) domain(PF08071)	1368
D-Lysine 5,6-aminomutase alpha ...(PF09043)	1599
Protein of unknown function (DU...(PF11897)	1905
Predicted nucleotide-binding pr...(PF10137)	691
Domain of unknown function (DUF...(PF14261)	1283
Type II secretion system (T2SS)...(PF03934)	1731
Methyltransferase TYW3(PF02676)	1687
PASTA domain(PF03793)	1525
MerR family regulatory protein(PF00376)	2440
AsmA family(PF05170)	1989
Protein of unknown function (DU...(PF11146)	1261
Protein of unknown function (DU...(PF11220)	986
Protein of unknown function (DU...(PF04402)	2015
Restriction endonuclease HincII...(PF09226)	607
DNA-dependent RNA polymerase(PF00940)	2179
Protein of unknown function (DU...(PF04456)	1551
Phage-related baseplate assembl...(PF04717)	1923
Caudovirus prohead protease(PF04586)	3892
zinc-ribbon domain(PF13240)	949
Uncharacterised protein family ...(PF03690)	1038
NIPSNAP (PF07978)	1660
Plasminogen-binding protein pgb...(PF15436)	1012
NRDE protein(PF05742)	1603
Bacterial putative lipoprotein ...(PF06082)	3031
FAD binding domain(PF00667)	1884
Proprotein convertase P-domain(PF01483)	1409
Ethylbenzene dehydrogenase(PF09459)	988
Protein of unknown function (DU...(PF05899)	1814
Desulfoferrodoxin, N-terminal d...(PF06397)	1373
LppC putative lipoprotein(PF04348)	1847
GSCFA family(PF08885)	1343
Hydrolytic ATP binding site of ...(PF12774)	1573
PQQ-like domain(PF13570)	1527
ADP-specific Phosphofructokinas...(PF04587)	1975
Glycosyl hydrolases family 35(PF01301)	1469
Tripartite tricarboxylate trans...(PF07331)	1229
UDP-glucoronosyl and UDP-glucos...(PF00201)	2070
Putative MetA-pathway of phenol...(PF13557)	2056
Tagatose 6 phosphate kinase(PF08013)	1763
IgA Peptidase M64(PF09471)	1293
FmdE, Molybdenum formylmethanof...(PF02663)	2550
Domain of unknown function (DUF...(PF13598)	1499
Bacterial transglutaminase-like...(PF06035)	1862
Uncharacterized protein conserv...(PF09912)	1653
SNF2 Helicase protein (PF12419)	776
Periplasmic binding proteins an...(PF00532)	3014
Acyl CoA binding protein(PF00887)	1407
FlgD Tudor-like domain(PF13861)	794
Thioesterase domain(PF00975)	1765
Restriction endonuclease EcoRV(PF09233)	848
Prokaryotic metallothionein(PF02069)	988
AlwI restriction endonuclease(PF09491)	879
C-terminal region of aryl-sulfa...(PF14707)	1755
Malonyl-CoA decarboxylase (MCD)...(PF05292)	1360
Ethanolamine utilisation protei...(PF03319)	1475
Phosphatidylinositol 3- and 4-k...(PF00454)	3020
Domain of unknown function (DUF...(PF08747)	1362
Peptide-N-glycosidase F, C term...(PF09113)	1329
Mycothiol maleylpyruvate isomer...(PF11716)	1829
Putative FMN-binding domain(PF04299)	1249
Domain of unknown function (DUF...(PF13559)	1472
Glycosyl hydrolases family 32 N...(PF00251)	2493
Methyltransferase domain(PF13649)	1427
Nitrile hydratase beta subunit(PF02211)	1650
Protein of unknown function (DU...(PF07090)	1348
CRISPR-associated protein (Cas_...(PF09709)	1654
Uncharacterised BCR, YnfA/UPF00...(PF02694)	1406
Putative serine dehydratase dom...(PF14031)	1390
Protein of unknown function (DU...(PF11172)	791
Nitrogenase component 1 type Ox...(PF00148)	11251
Domain of unknown function (DUF...(PF11959)	1544
Terminase small subunit (PF03592)	2288
Domain of unknown function (DUF...(PF14347)	1362
phosphotransferase system, EIIB...(PF00367)	1306
Membrane fusogenic activity(PF04380)	1381
Domain of unknown function DUF1...(PF01986)	1409
Pilus assembly protein, PilP(PF04351)	904
Domain of unknown function (DUF...(PF12100)	859
Tubulin-tyrosine ligase family(PF03133)	1142
Polysaccharide lyase(PF14099)	901
Uncharacterized conserved prote...(PF10040)	1186
L-fucose isomerase, first N-ter...(PF07881)	1598
Predicted periplasmic protein (...(PF09992)	1216
SpoIIAA-like(PF11964)	1343
P-loop containing dynein motor ...(PF12780)	1218
Putative integral membrane prot...(PF01864)	2071
Probable cobalt transporter sub...(PF09489)	949
A circularly permuted ATPgrasp ...(PF04174)	1782
Sec61beta family(PF03911)	1001
FemAB family(PF02388)	1920
Respiratory nitrate reductase b...(PF14711)	800
Activator of Hsp90 ATPase homol...(PF08327)	2957
O-Glycosyl hydrolase family 30(PF02055)	1395
Protein of unknown function (DU...(PF12686)	1359
MOSC N-terminal beta barrel dom...(PF03476)	1475
AsmA-like C-terminal region(PF13109)	693
Secretory lipase (PF03583)	1448
SprT-like family(PF10263)	1589
Angiotensin-converting enzyme(PF01401)	1398
Penicillinase repressor(PF03965)	1095
RNA polymerase Rpb2, domain 2(PF04561)	1105
Domain of unknown function (DUF...(PF13548)	1577
Domain of unknown function (DUF...(PF08719)	1233
VRR-NUC domain(PF08774)	1971
Immunoglobulin domain(PF13895)	1719
Copper/zinc superoxide dismutas...(PF00080)	1936
VTC domain(PF09359)	1166
HupE / UreJ protein(PF04955)	1047
Susd and RagB outer membrane li...(PF12741)	1038
Cytochrome c552(PF02335)	1621
Ferric reductase like transmemb...(PF01794)	1715
CUB domain(PF00431)	2393
Protein of unknown function (DU...(PF07286)	1430
Flagellar hook-associated prote...(PF02465)	841
Domain of unknown function (DUF...(PF05336)	1572
Galactose oxidase, central doma...(PF13418)	1513
Uncharacterized protein conserv...(PF10105)	1852
DNA directed RNA polymerase, 7 ...(PF03604)	832
Helix-turn-helix domain, rpiR f...(PF01418)	1548
Phage capsid family (PF05065)	4008
PAS domain(PF13188)	2267
Indoleamine 2,3-dioxygenase(PF01231)	1636
Fasciclin domain(PF02469)	1720
Phage portal protein(PF04860)	4007
Glycosyl hydrolases family 28(PF00295)	1605
Protein of unknown function (DU...(PF09601)	1051
Short repeat of unknown functio...(PF03729)	903
Protein of unknown function, DU...(PF04340)	1350
Protein of unknown function (DU...(PF11387)	1053
Acetyltransferase (GNAT) domain...(PF13480)	1685
Kazal-type serine protease inhi...(PF00050)	1239
Protein of unknown function (DU...(PF04314)	1449
Lycopene cyclase protein(PF05834)	1014
Toprim domain(PF13362)	1275
SAP domain(PF02037)	1336
Tryptophan/tyrosine permease fa...(PF03222)	1607
Protein of unknown function (DU...(PF11026)	1064
MIT (microtubule interacting an...(PF04212)	895
Chalcone and stilbene synthases...(PF00195)	1410
Cysteine-rich CWC(PF14375)	804
Fatty acid desaturase(PF03405)	2177
CRISPR-associated protein (Cas_...(PF09615)	1109
MltA-interacting protein MipA(PF06629)	1375
Fcf1(PF04900)	973
Protein of unknown function (DU...(PF11924)	1099
Protein of unknown function (DU...(PF05591)	1623
Protein of unknown function (DU...(PF04751)	1398
T4-like virus tail tube protein...(PF06841)	1868
Domain of unknown function (DUF...(PF14385)	1404
Protein of unknown function (DU...(PF12073)	635
Tim44-like domain(PF04280)	1392
Uncharacterized protein conserv...(PF09838)	967
Tetratricopeptide repeat(PF14561)	903
P-loop containing dynein motor ...(PF12775)	1149
Alpha-macro-globulin thiol-este...(PF10569)	962
ATP:dephospho-CoA triphosphorib...(PF01874)	2020
Rhamnan synthesis protein F(PF05045)	694
Domain of unknown function (DUF...(PF03733)	1046
Anaerobic c4-dicarboxylate memb...(PF03605)	2297
Metallo-peptidase family M12B R...(PF13583)	1938
Glycogen debranching enzyme N t...(PF12439)	1149
Terminase DNA packaging enzyme(PF11053)	1193
CRISPR-associated protein Cse1 ...(PF09481)	770
Glycosyl-hydrolase 97 N-termina...(PF14508)	1207
SpoVG(PF04026)	1634
Domain of unknown function (DUF...(PF13732)	953
Histone H1-like protein Hc1(PF07432)	1289
Mga helix-turn-helix domain(PF05043)	835
Protein of unknown function (DU...(PF11258)	1633
Domain of unknown function (DUF...(PF14486)	1534
AAA domain(PF13514)	2035
zinc-finger binding domain of t...(PF13005)	2078
56kDa selenium binding protein ...(PF05694)	1485
SapC(PF07277)	789
7TM diverse intracellular signa...(PF07695)	1397
Pyroglutamyl peptidase(PF01470)	696
Poxvirus A32 protein(PF04665)	1318
Archaeal PaREP1/PaREP8 family(PF05942)	959
Peptidase family M54(PF07998)	866
Domain of unknown function (DUF...(PF09171)	1045
Domain of unknown function (DUF...(PF14103)	1333
Metallo-beta-lactamase superfam...(PF14597)	1202
Domain of unknown function (DUF...(PF11946)	1387
Domain of unknown function (DUF...(PF14316)	798
Antitoxin of toxin-antitoxin st...(PF12910)	635
Fungalysin metallopeptidase (M3...(PF02128)	1123
Outer membrane protein family (...(PF07642)	1374
Tetratricopeptide repeat(PF13181)	776
Dynein heavy chain, N-terminal ...(PF08393)	1860
Clostripain family(PF03415)	1211
LrgB-like family (PF04172)	681
Domain of unknown function (DUF...(PF11892)	1110
Uncharacterized protein conserv...(PF09923)	754
Leucine Rich Repeat(PF00560)	1028
ATP-binding dynein motor region...(PF12781)	1037
Putative molybdenum carrier(PF12694)	1112
SAF-like(PF13144)	1296
Flavodoxin(PF12682)	738
