pfam	count
Bacterial extracellular solute-...(PF00497)	2
4Fe-4S single cluster domain(PF13394)	2
Ribosomal protein S5, C-termina...(PF03719)	2
PHB/PHA accumulation regulator ...(PF07879)	2
Uncharacterised BCR, YhbC famil...(PF02576)	2
Bacterial export proteins, fami...(PF01313)	2
Lumazine binding domain(PF00677)	2
psiF repeat(PF07769)	2
Protein of unknown function (DU...(PF07603)	2
4-alpha-glucanotransferase(PF02446)	2
GAF domain(PF01590)	2
ATP phosphoribosyltransferase(PF01634)	2
S4 domain(PF01479)	2
Urease beta subunit(PF00699)	2
Stringent starvation protein B(PF04386)	2
HI0933-like protein(PF03486)	2
Phage-related baseplate assembl...(PF04717)	2
Methylenetetrahydrofolate reduc...(PF02219)	2
AraC-like ligand binding domain...(PF02311)	2
Ribosomal protein S13/S18(PF00416)	2
PepSY-associated TM helix(PF13706)	2
PAS fold(PF08448)	2
NADH-ubiquinone/plastoquinone o...(PF00507)	2
Phosphotransferase system, EIIC...(PF02378)	2
RNA polymerase Rpb6 (PF01192)	2
ABC1 family(PF03109)	2
Flagellar motor switch protein ...(PF02154)	2
Phage late control gene D prote...(PF05954)	2
Glyoxalase/Bleomycin resistance...(PF00903)	2
Type I restriction enzyme R pro...(PF04313)	2
haloacid dehalogenase-like hydr...(PF08282)	2
Fatty acid hydroxylase superfam...(PF04116)	2
Kelch motif(PF01344)	2
Carboxylesterase family(PF00135)	2
4Fe-4S binding domain(PF12801)	2
Protein phosphatase 2C(PF13672)	2
Phage lysozyme(PF00959)	2
Glycyl-tRNA synthetase alpha su...(PF02091)	2
Low affinity iron permease (PF04120)	2
C-5 cytosine-specific DNA methy...(PF00145)	2
Pterin binding enzyme(PF00809)	2
Phosphohydrolase-associated dom...(PF13286)	2
MerR HTH family regulatory prot...(PF13591)	2
ThiF family(PF00899)	2
Sulfite exporter TauE/SafE(PF01925)	2
SIS domain(PF01380)	2
MoeA N-terminal region (domain ...(PF03453)	2
Type IV pilin N-term methylatio...(PF13544)	2
Glutathione S-transferase, N-te...(PF02798)	2
Acetyl-CoA hydrolase/transferas...(PF13336)	2
FAD synthetase(PF06574)	2
dTDP-4-dehydrorhamnose 3,5-epim...(PF00908)	2
Gamma-glutamyltranspeptidase(PF01019)	2
Amino acid kinase family(PF00696)	2
Peptidyl-tRNA hydrolase(PF01195)	2
Glutathione S-transferase, C-te...(PF14497)	2
Glycine cleavage system P-prote...(PF02347)	2
Proline dehydrogenase(PF01619)	2
Cell division protein FtsA(PF14450)	2
Divalent cation transporter(PF01769)	2
Outer membrane protein beta-bar...(PF13505)	2
Flagellar M-ring protein C-term...(PF08345)	2
Nitrite and sulphite reductase ...(PF01077)	2
OB-fold nucleic acid binding do...(PF01336)	2
Oxidoreductase family, C-termin...(PF02894)	2
Glutamate/Leucine/Phenylalanine...(PF00208)	2
Tannase and feruloyl esterase(PF07519)	2
Fibrobacter succinogenes major ...(PF09603)	2
Coiled stalk of trimeric autotr...(PF05662)	2
YidC periplasmic domain(PF14849)	2
Peptide methionine sulfoxide re...(PF01625)	2
CoA binding domain(PF13380)	2
Phenazine biosynthesis-like pro...(PF02567)	2
6-pyruvoyl tetrahydropterin syn...(PF01242)	2
Topoisomerase DNA binding C4 zi...(PF01396)	2
Helix-turn-helix domain of reso...(PF02796)	2
Uracil DNA glycosylase superfam...(PF03167)	2
Domain of unknown function DUF1...(PF01345)	2
Molybdopterin oxidoreductase Fe...(PF04879)	2
ATP synthase subunit C(PF00137)	2
Acetohydroxy acid isomeroreduct...(PF01450)	2
Fibrillarin(PF01269)	2
lactate/malate dehydrogenase, a...(PF02866)	2
4Fe-4S dicluster domain(PF13237)	2
Biopolymer transport protein Ex...(PF02472)	2
Protein of unknown function DUF...(PF01865)	2
Periplasmic binding protein dom...(PF13407)	2
CheR methyltransferase, SAM bin...(PF01739)	2
Mannitol dehydrogenase Rossmann...(PF01232)	2
MmgE/PrpD family(PF03972)	2
Antitoxin Phd_YefM, type II tox...(PF02604)	2
Hpt domain(PF01627)	2
Ribosomal protein S15(PF00312)	2
TOBE domain(PF08402)	2
NAD(P)-binding Rossmann-like do...(PF13450)	1
Protein of unknown function (DU...(PF05638)	1
CTP synthase N-terminus(PF06418)	1
Putative transcriptional regula...(PF04079)	1
Carbamoyltransferase(PF02543)	1
Predicted small integral membra...(PF09928)	1
Putative sugar-binding domain(PF04198)	1
Ribosomal protein L31(PF01197)	1
Elongation factor SelB, winged ...(PF09106)	1
Glutathione S-transferase, N-te...(PF13409)	1
Protein of unknown function (DU...(PF04304)	1
Bacterial regulatory protein, a...(PF01022)	1
Ftsk gamma domain(PF09397)	1
SIR2-like domain(PF13289)	1
Protein of unknown function (DU...(PF07007)	1
Phage protein Gp37/Gp68(PF07505)	1
DNA / pantothenate metabolism f...(PF04127)	1
Shikimate dehydrogenase substra...(PF08501)	1
Transglutaminase-like superfami...(PF01841)	1
Carbon-nitrogen hydrolase(PF00795)	1
dUTPase(PF00692)	1
Protein of unknown function (DU...(PF11906)	1
Bacterial transcriptional regul...(PF01614)	1
Protein of unknown function (DU...(PF04332)	1
TerB-N(PF13208)	1
NADH dehydrogenase(PF00146)	1
Phage tail sheath protein(PF04984)	1
Glucose / Sorbosone dehydrogena...(PF07995)	1
Anion-transporting ATPase(PF02374)	1
B3/4 domain(PF03483)	1
Protein of unknown function (DU...(PF12532)	1
Amiloride-sensitive sodium chan...(PF00858)	1
Flagellar assembly protein FliH...(PF02108)	1
NusB family(PF01029)	1
Mannosyl oligosaccharide glucos...(PF03200)	1
Regulator of chromosome condens...(PF00415)	1
RNB domain(PF00773)	1
Glycosyl hydrolases family 18(PF00704)	1
N-acetylmuramoyl-L-alanine amid...(PF01510)	1
IPT/TIG domain(PF01833)	1
Peptidase family M13(PF05649)	1
Dak1 domain(PF02733)	1
Aminopeptidase P, N-terminal do...(PF05195)	1
Lipopolysaccharide-assembly(PF04390)	1
HMGL-like(PF00682)	1
FecR protein(PF04773)	1
Myo-inositol-1-phosphate syntha...(PF07994)	1
gp32 DNA binding protein like(PF08804)	1
Cytochrome P450(PF00067)	1
Asparaginase(PF01112)	1
Bacterial flagellin N-terminal ...(PF00669)	1
TrkA-C domain(PF02080)	1
TrbC/VIRB2 family(PF04956)	1
Phosphatidylserine decarboxylas...(PF02666)	1
Tripartite ATP-independent peri...(PF04290)	1
Tyrosine phosphatase family(PF13350)	1
Sigma-70, region 4(PF08281)	1
Acetyltransferase (GNAT) domain...(PF13480)	1
Menaquinone biosynthesis(PF02621)	1
AzlC protein(PF03591)	1
DNA polymerase family B(PF00136)	1
Ribosomal protein L11 methyltra...(PF06325)	1
Tautomerase enzyme(PF14552)	1
Haemolytic domain(PF01809)	1
Succinate dehydrogenase/Fumarat...(PF01127)	1
ABC transporter transmembrane r...(PF06472)	1
CHAP domain(PF05257)	1
SMP-30/Gluconolaconase/LRE-like...(PF08450)	1
gp45 sliding clamp, C terminal(PF09116)	1
Transposase DDE domain(PF13586)	1
PA domain(PF02225)	1
Trypsin(PF00089)	1
Domain of unknown function (DUF...(PF11898)	1
Type II/IV secretion system pro...(PF00437)	1
LytB protein(PF02401)	1
Polyketide cyclase / dehydrase ...(PF03364)	1
Protein of unknown function (DU...(PF05284)	1
tRNA synthetases class II (A)(PF01411)	1
IG-like fold at C-terminal of F...(PF11614)	1
Methyltransferase domain(PF12847)	1
Hydantoinase B/oxoprolinase(PF02538)	1
Tubulin/FtsZ family, GTPase dom...(PF00091)	1
4Fe-4S single cluster domain(PF13353)	1
HTH domain(PF13309)	1
4Fe-4S binding domain(PF00037)	1
Iron-containing redox enzyme(PF14518)	1
Glyoxalase/Bleomycin resistance...(PF13669)	1
Cupin(PF12852)	1
Domain of unknown function (DUF...(PF14119)	1
NeuB family(PF03102)	1
ATP synthase delta (OSCP) subun...(PF00213)	1
Homoserine dehydrogenase, NAD b...(PF03447)	1
ATP dependent DNA ligase domain...(PF01068)	1
Roadblock/LC7 domain(PF03259)	1
Fasciclin domain(PF02469)	1
Chaperonin 10 Kd subunit(PF00166)	1
2Fe-2S iron-sulfur cluster bind...(PF13510)	1
UDP-3-O-acyl N-acetylglycosamin...(PF03331)	1
Uncharacterized protein conserv...(PF09998)	1
ATP synthase, Delta/Epsilon cha...(PF02823)	1
WYL domain(PF13280)	1
Bacterial RNA polymerase, alpha...(PF03118)	1
Protein of unknown function (DU...(PF11227)	1
Sec-independent protein translo...(PF00902)	1
ATP synthase(PF00231)	1
Acetone carboxylase gamma subun...(PF08882)	1
BioY family(PF02632)	1
SelR domain(PF01641)	1
Protein of unknown function (DU...(PF11943)	1
Periplasmic binding protein dom...(PF13433)	1
ATP-binding dynein motor region...(PF12781)	1
Protein of unknown function (DU...(PF11258)	1
Thioesterase-like superfamily(PF13279)	1
Helix-turn-helix domain(PF13560)	1
Glutamine amidotransferase clas...(PF00117)	1
CbbQ/NirQ/NorQ C-terminal (PF08406)	1
NQR2, RnfD, RnfE family(PF03116)	1
StbA protein(PF06406)	1
Putative Ig domain(PF05345)	1
Putative neutral zinc metallope...(PF04228)	1
Domain of unknown function (DUF...(PF09186)	1
Dihydrouridine synthase (Dus)(PF01207)	1
Protein of unknown function (DU...(PF04325)	1
Cupin superfamily protein(PF08007)	1
ArgK protein(PF03308)	1
FecCD transport family(PF01032)	1
Malonate decarboxylase gamma su...(PF06833)	1
RmuC family(PF02646)	1
Maf-like protein(PF02545)	1
Prokaryotic homologs of the JAB...(PF14464)	1
Nickel-dependent hydrogenase(PF00374)	1
WHG domain(PF13305)	1
AhpC/TSA family(PF00578)	1
Hydantoinase/oxoprolinase N-ter...(PF05378)	1
4Fe-4S dicluster domain(PF13187)	1
Domain of unknown function (DUF...(PF08340)	1
L-lysine 6-monooxygenase (NADPH...(PF13434)	1
Isocitrate dehydrogenase kinase...(PF06315)	1
Coenzyme A transferase(PF01144)	1
Protein of unknown function DUF...(PF01863)	1
DnaJ C terminal domain(PF01556)	1
Fumarase C C-terminus(PF10415)	1
Winged helix-turn helix(PF13551)	1
Aspartate/ornithine carbamoyltr...(PF00185)	1
Aminotransferase class IV(PF01063)	1
Penicillin-binding Protein dime...(PF03717)	1
Universal stress protein family...(PF00582)	1
Mur ligase family, catalytic do...(PF01225)	1
Protein of unknown function (DU...(PF11136)	1
OST-HTH/LOTUS domain(PF12872)	1
Scaffold protein Nfu/NifU N ter...(PF08712)	1
3-Oxoacyl-[acyl-carrier-protein...(PF08545)	1
Flavin reductase like domain(PF01613)	1
MobA-like NTP transferase domai...(PF12804)	1
Tar ligand binding domain homol...(PF02203)	1
FliG N-terminal domain(PF14842)	1
Translation-initiation factor 2...(PF11987)	1
Fructose-bisphosphate aldolase ...(PF01116)	1
Sodium:sulfate symporter transm...(PF00939)	1
Group II intron, maturase-speci...(PF08388)	1
NikR C terminal nickel binding ...(PF08753)	1
S1 RNA binding domain(PF00575)	1
Flavinator of succinate dehydro...(PF03937)	1
Prolyl oligopeptidase, N-termin...(PF02897)	1
Protein of unknown function (DU...(PF12607)	1
AAA domain(PF13476)	1
Glycosyl transferase family, a/...(PF00591)	1
Molybdenum Cofactor Synthesis C...(PF06463)	1
Family of unknown function (DUF...(PF04357)	1
Crp-like helix-turn-helix domai...(PF13545)	1
Na+/Pi-cotransporter(PF02690)	1
PepSY-associated TM helix(PF13703)	1
Ribosomal protein L6(PF00347)	1
Polysaccharide biosynthesis pro...(PF01943)	1
MazG nucleotide pyrophosphohydr...(PF03819)	1
F subunit of K+-transporting AT...(PF09604)	1
Ribosomal protein L30p/L7e(PF00327)	1
Peptidase family M3(PF01432)	1
Transposase(PF01610)	1
Phosphoribosyl-AMP cyclohydrola...(PF01502)	1
N-terminal domain of unknown fu...(PF13600)	1
Urease alpha-subunit, N-termina...(PF00449)	1
Bacterial protein of unknown fu...(PF06041)	1
RmlD substrate binding domain(PF04321)	1
5'-3' exonuclease, C-terminal S...(PF01367)	1
TraE protein(PF05309)	1
Glutathione peroxidase(PF00255)	1
Biotin carboxylase C-terminal d...(PF02785)	1
TatD related DNase(PF01026)	1
Arginine-tRNA-protein transfera...(PF04376)	1
tRNA methyltransferase complex ...(PF08704)	1
Protein of unknown function (DU...(PF06127)	1
Pyridoxal phosphate biosyntheti...(PF04166)	1
Enolase, N-terminal domain(PF03952)	1
Methyltransferase domain(PF08242)	1
Putative serine dehydratase dom...(PF14031)	1
Tyrosine phosphatase family C-t...(PF13348)	1
SnoaL-like domain(PF12680)	1
RNase H(PF00075)	1
Phosphoenolpyruvate carboxykina...(PF00821)	1
Helix-turn-helix domain(PF12840)	1
Cytochrome C oxidase subunit II...(PF02790)	1
Uncharacterized protein conserv...(PF09917)	1
Domain of unknown function DUF2...(PF01595)	1
NADH-Ubiquinone oxidoreductase ...(PF00662)	1
Protein of unknown function (DU...(PF12843)	1
AAA-like domain(PF12846)	1
Replication initiator protein A...(PF10134)	1
Peptidase family M1(PF01433)	1
UDP-glucose/GDP-mannose dehydro...(PF00984)	1
HxlR-like helix-turn-helix(PF01638)	1
Magnesium chelatase, subunit Ch...(PF01078)	1
SCO1/SenC(PF02630)	1
Glutamate synthase central doma...(PF04898)	1
HipA-like C-terminal domain(PF07804)	1
Eukaryotic and archaeal DNA pri...(PF01896)	1
Quinolinate synthetase A protei...(PF02445)	1
Domain of unknown function (DUF...(PF13700)	1
Ribonuclease B OB domain(PF08206)	1
Protein of unknown function (DU...(PF06071)	1
FAD binding domain (PF01565)	1
Glycosyl transferase family 8(PF01501)	1
Uncharacterized conserved prote...(PF10074)	1
RNA polymerase Rpb2, domain 6(PF00562)	1
Homoserine dehydrogenase(PF00742)	1
Protein of unknown function (DU...(PF13163)	1
C-terminal region of aryl-sulfa...(PF14707)	1
ImpE protein(PF07024)	1
ResB-like family (PF05140)	1
Protein of unknown function (DU...(PF11749)	1
Chorismate mutase type II(PF01817)	1
RNA polymerase beta subunit(PF04563)	1
Type IV pilus assembly protein ...(PF11104)	1
Protein of unknown function (DU...(PF07318)	1
Phosphate acetyl/butaryl transf...(PF01515)	1
SAF-like(PF13144)	1
PTS system, Lactose/Cellobiose ...(PF02302)	1
Glutaredoxin(PF00462)	1
Autotransporter-associated beta...(PF12951)	1
MerR family regulatory protein(PF00376)	1
Indole-3-glycerol phosphate syn...(PF00218)	1
SurA N-terminal domain(PF13624)	1
Acetyl-CoA hydrolase/transferas...(PF02550)	1
Transglycosylase SLT domain(PF13406)	1
Trypsin-like peptidase domain(PF13365)	1
Nucleoside diphosphate kinase(PF00334)	1
Acetohydroxy acid isomeroreduct...(PF07991)	1
PAS domain(PF13188)	1
Allophanate hydrolase subunit 1...(PF02682)	1
Phosphoadenosine phosphosulfate...(PF01507)	1
Protein of unknown function (DU...(PF11171)	1
Competence protein CoiA-like fa...(PF06054)	1
Domain of unknown function (DUF...(PF08827)	1
Integral membrane protein TerC ...(PF03741)	1
GcrA cell cycle regulator(PF07750)	1
UbiA prenyltransferase family(PF01040)	1
Domain of unknown function (DUF...(PF09537)	1
X-Pro dipeptidyl-peptidase C-te...(PF08530)	1
Bacterial fructose-1,6-bisphosp...(PF03320)	1
A circularly permuted ATPgrasp ...(PF04174)	1
Protein of unknown function (DU...(PF06166)	1
Protein of unknown function (DU...(PF12101)	1
Protein of unknown function (DU...(PF06803)	1
Cobalamin biosynthesis protein ...(PF11775)	1
NADH-ubiquinone oxidoreductase ...(PF01059)	1
HrcA protein C terminal domain(PF01628)	1
Cytochrome oxidase assembly pro...(PF02628)	1
Nicotinate phosphoribosyltransf...(PF04095)	1
PEP-utilising enzyme, TIM barre...(PF02896)	1
Bacterial-like globin(PF01152)	1
2OG-Fe(II) oxygenase superfamil...(PF03171)	1
Uncharacterized protein conserv...(PF10093)	1
GatB/GatE catalytic domain(PF02934)	1
Collagen triple helix repeat (2...(PF01391)	1
PIN domain(PF13638)	1
Bacteriophage head to tail conn...(PF12236)	1
Protein of unknown function (DU...(PF11444)	1
Probable transposase(PF01385)	1
tRNA synthetases class I (I, L,...(PF00133)	1
MerR HTH family regulatory prot...(PF13411)	1
Secretory protein of YscJ/FliF ...(PF01514)	1
Anaerobic ribonucleoside-tripho...(PF13597)	1
Methyltransferase small domain(PF05175)	1
LysM domain(PF01476)	1
Secretin and TonB N terminus sh...(PF07660)	1
Protein of unknown function (DU...(PF10649)	1
tRNA synthetase class II core d...(PF00587)	1
Ribonucleotide reductase, small...(PF00268)	1
Protein of unknown function (DU...(PF11162)	1
Catalytic cysteine-containing C...(PF12631)	1
Tetratricopeptide repeat(PF13432)	1
Pyruvate phosphate dikinase, PE...(PF01326)	1
GTP-binding protein LepA C-term...(PF06421)	1
EPSP synthase (3-phosphoshikima...(PF00275)	1
LeuA allosteric (dimerisation) ...(PF08502)	1
UTRA domain(PF07702)	1
Putative bacterial lipoprotein ...(PF05643)	1
Dihydrodipicolinate reductase, ...(PF01113)	1
ACT domain(PF13291)	1
Thymidylate synthase complement...(PF02511)	1
D-alanyl-D-alanine carboxypepti...(PF00768)	1
PD-(D/E)XK nuclease superfamily...(PF12705)	1
Lycopene cyclase protein(PF05834)	1
Clp amino terminal domain(PF02861)	1
tRNA methyl transferase(PF03054)	1
ATP synthase, Delta/Epsilon cha...(PF00401)	1
Protein of unknown function (DU...(PF11304)	1
DJ-1/PfpI family(PF01965)	1
Cobalamin biosynthesis protein ...(PF06213)	1
Putative tRNA binding domain(PF01588)	1
Hsp33 protein(PF01430)	1
Envelope glycoprotein GP120(PF00516)	1
chorismate binding enzyme(PF00425)	1
[2Fe-2S] binding domain(PF01799)	1
Uncharacterised protein family ...(PF02021)	1
IclR helix-turn-helix domain(PF09339)	1
PIN domain(PF13470)	1
Thiamine pyrophosphate enzyme, ...(PF02776)	1
NAD-dependent DNA ligase adenyl...(PF01653)	1
Ketopantoate hydroxymethyltrans...(PF02548)	1
'Cold-shock' DNA-binding domain...(PF00313)	1
Protein of unknown function (DU...(PF12487)	1
Methyltransferase FkbM domain(PF05050)	1
Prolyl oligopeptidase family(PF00326)	1
Hydantoinase/oxoprolinase(PF01968)	1
tRNA synthetases class I (M)(PF09334)	1
Respiratory-chain NADH dehydrog...(PF00346)	1
Seryl-tRNA synthetase N-termina...(PF02403)	1
